time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe
2026-02-17 06:45:00,68388.5,68471.5,68341.5,68433.5,1414,3050,0,Hydra,M15
2026-02-17 07:00:00,68433.5,68475.5,68288.5,68311.5,1468,3050,0,Hydra,M15
2026-02-17 07:15:00,68310.5,68328.5,67892.5,68020.5,1861,3050,0,Hydra,M15
2026-02-17 07:30:00,68015.5,68155.5,67844.5,68117.5,1968,3050,0,Hydra,M15
2026-02-17 07:45:00,68117.5,68249.5,68062.5,68200.5,1409,3050,0,Hydra,M15
2026-02-17 08:00:00,68200.5,68420.5,68188.5,68320.5,1477,3050,0,Hydra,M15
2026-02-17 08:15:00,68329.5,68431.5,68236.5,68390.5,1260,3050,0,Hydra,M15
2026-02-17 08:30:00,68390.5,68480.5,68339.5,68413.5,1153,3050,0,Hydra,M15
2026-02-17 08:45:00,68409.5,68435.5,68345.5,68351.5,996,3050,0,Hydra,M15
2026-02-17 09:00:00,68352.5,68373.5,68233.5,68271.5,1284,3050,0,Hydra,M15
2026-02-17 09:15:00,68274.5,68347.5,68149.5,68169.5,1191,3050,0,Hydra,M15
2026-02-17 09:30:00,68176.5,68434.5,68115.5,68368.5,1308,3050,0,Hydra,M15
2026-02-17 09:45:00,68370.5,68440.5,68330.5,68350.5,1286,3050,0,Hydra,M15
2026-02-17 10:00:00,68350.5,68444.5,68304.5,68350.5,1648,3050,0,Hydra,M15
2026-02-17 10:15:00,68349.5,68358.5,68231.5,68257.5,1478,3050,0,Hydra,M15
2026-02-17 10:30:00,68256.5,68314.5,68097.5,68181.5,1467,3050,0,Hydra,M15
2026-02-17 10:45:00,68181.5,68240.5,68066.5,68126.5,1274,3050,0,Hydra,M15
2026-02-17 11:00:00,68132.5,68268.5,68003.5,68053.5,1250,3050,0,Hydra,M15
2026-02-17 11:15:00,68054.5,68114.5,67925.5,67977.5,1359,3050,0,Hydra,M15
2026-02-17 11:30:00,67976.5,68054.5,67938.5,68027.5,1209,3050,0,Hydra,M15
2026-02-17 11:45:00,68027.5,68128.5,67998.5,68075.5,1320,3050,0,Hydra,M15
2026-02-17 12:00:00,68075.5,68152.5,68015.5,68086.5,1272,3150,0,Hydra,M15
2026-02-17 12:15:00,68077.5,68084.5,67727.5,67855.5,1614,3050,0,Hydra,M15
2026-02-17 12:30:00,67855.5,67903.5,67713.5,67730.5,1596,3050,0,Hydra,M15
2026-02-17 12:45:00,67731.5,67813.5,67661.5,67798.5,1358,3050,0,Hydra,M15
2026-02-17 13:00:00,67793.5,67880.5,67594.5,67834.5,1493,3050,0,Hydra,M15
2026-02-17 13:15:00,67834.5,67891.5,67670.5,67854.5,1601,3050,0,Hydra,M15
2026-02-17 13:30:00,67853.5,67877.5,67682.5,67682.5,1504,3050,0,Hydra,M15
2026-02-17 13:45:00,67689.5,67855.5,67666.5,67797.5,1446,3050,0,Hydra,M15
2026-02-17 14:00:00,67799.5,68121.5,67763.5,68026.5,1684,3050,0,Hydra,M15
2026-02-17 14:15:00,68021.5,68114.5,67971.5,68059.5,1605,3050,0,Hydra,M15
2026-02-17 14:30:00,68056.5,68257.5,68032.5,68130.5,1663,3050,0,Hydra,M15
2026-02-17 14:45:00,68130.5,68140.5,67813.5,67875.5,1586,3050,0,Hydra,M15
2026-02-17 15:00:00,67875.5,68067.5,67683.5,68040.5,1883,3050,0,Hydra,M15
2026-02-17 15:15:00,68046.5,68317.5,67920.5,68073.5,1708,3050,0,Hydra,M15
2026-02-17 15:30:00,68072.5,68083.5,67884.5,67970.5,1486,3050,0,Hydra,M15
2026-02-17 15:45:00,67971.5,68305.5,67925.5,68079.5,1935,3050,0,Hydra,M15
2026-02-17 16:00:00,68080.5,68298.5,67971.5,68059.5,2037,3150,0,Hydra,M15
2026-02-17 16:15:00,68054.5,68146.5,67937.5,67985.5,1600,3150,0,Hydra,M15
2026-02-17 16:30:00,67985.5,68206.5,66873.5,67053.5,2576,3050,0,Hydra,M15
2026-02-17 16:45:00,67064.5,67074.5,66664.5,66822.5,2620,3050,0,Hydra,M15
2026-02-17 17:00:00,66822.5,67169.5,66748.5,66754.5,2532,3050,0,Hydra,M15
2026-02-17 17:15:00,66750.5,67121.5,66659.5,66788.5,2445,3050,0,Hydra,M15
2026-02-17 17:30:00,66799.5,66959.5,66538.5,66949.5,2287,3050,0,Hydra,M15
2026-02-17 17:45:00,66951.5,67371.5,66939.5,67342.5,2447,3050,0,Hydra,M15
2026-02-17 18:00:00,67341.5,67927.5,67265.5,67710.5,2378,3050,0,Hydra,M15
2026-02-17 18:15:00,67709.5,67920.5,67460.5,67489.5,2279,3050,0,Hydra,M15
2026-02-17 18:30:00,67487.5,68114.5,67375.5,67658.5,2232,2950,0,Hydra,M15
2026-02-17 18:45:00,67655.5,67752.5,67456.5,67479.5,2044,3050,0,Hydra,M15
2026-02-17 19:00:00,67485.5,67688.5,67033.5,67218.5,2215,3050,0,Hydra,M15
2026-02-17 19:15:00,67222.5,67428.5,67145.5,67427.5,1878,3050,0,Hydra,M15
2026-02-17 19:30:00,67427.5,67455.5,66917.5,66965.5,2092,3050,0,Hydra,M15
2026-02-17 19:45:00,66955.5,67268.5,66813.5,67199.5,2242,3050,0,Hydra,M15
2026-02-17 20:00:00,67197.5,67355.5,67074.5,67304.5,2176,3050,0,Hydra,M15
2026-02-17 20:15:00,67297.5,67778.5,67182.5,67677.5,2166,3050,0,Hydra,M15
2026-02-17 20:30:00,67681.5,68068.5,67636.5,67933.5,2115,3050,0,Hydra,M15
2026-02-17 20:45:00,67932.5,68185.5,67790.5,68043.5,2091,3050,0,Hydra,M15
2026-02-17 21:00:00,68046.5,68160.5,67939.5,68125.5,2230,3050,0,Hydra,M15
2026-02-17 21:15:00,68128.5,68200.5,67804.5,67837.5,2043,3150,0,Hydra,M15
2026-02-17 21:30:00,67837.5,67963.5,67730.5,67946.5,1989,3050,0,Hydra,M15
2026-02-17 21:45:00,67935.5,68031.5,67677.5,67754.5,1818,3050,0,Hydra,M15
2026-02-17 22:00:00,67758.5,67819.5,67487.5,67556.5,1853,3050,0,Hydra,M15
2026-02-17 22:15:00,67555.5,67744.5,67404.5,67695.5,1748,3050,0,Hydra,M15
2026-02-17 22:30:00,67672.5,67887.5,67489.5,67810.5,1900,3050,0,Hydra,M15
2026-02-17 22:45:00,67805.5,67848.5,67677.5,67689.5,1897,3050,0,Hydra,M15
2026-02-17 23:00:00,67698.5,67855.5,67615.5,67837.5,1621,3050,0,Hydra,M15
2026-02-17 23:15:00,67837.5,67900.5,67518.5,67551.5,1447,3050,0,Hydra,M15
2026-02-17 23:30:00,67545.5,67572.5,67485.5,67549.5,1051,3050,0,Hydra,M15
2026-02-17 23:45:00,67549.5,67641.5,67518.5,67635.5,980,3050,0,Hydra,M15
2026-02-18 00:00:00,67622.5,67674.23,67465.5,67547.5,660,2851,0,Hydra,M15
2026-02-18 00:15:00,67549.5,67658.5,67489.5,67651.5,720,2851,0,Hydra,M15
2026-02-18 00:30:00,67651.5,67746.5,67577.5,67585.5,545,3050,0,Hydra,M15
2026-02-18 00:45:00,67585.5,67608.5,67461.5,67487.5,491,3050,0,Hydra,M15
2026-02-18 01:00:00,67490.5,67518.5,67337.5,67440.5,957,3050,0,Hydra,M15
2026-02-18 01:15:00,67435.5,67583.5,67391.5,67395.5,1281,3050,0,Hydra,M15
2026-02-18 01:30:00,67396.5,67496.5,67341.5,67491.5,1188,3050,0,Hydra,M15
2026-02-18 01:45:00,67490.5,67545.5,67441.5,67471.5,1443,3050,0,Hydra,M15
2026-02-18 02:00:00,67472.5,67591.5,67461.5,67577.5,1195,3050,0,Hydra,M15
2026-02-18 02:15:00,67577.5,67587.5,67399.5,67460.5,1404,3150,0,Hydra,M15
2026-02-18 02:30:00,67458.5,67578.5,67409.5,67414.5,1117,2950,0,Hydra,M15
2026-02-18 02:45:00,67414.5,67417.5,67218.5,67256.5,1424,3050,0,Hydra,M15
2026-02-18 03:00:00,67260.5,67335.5,67006.5,67054.5,1553,3050,0,Hydra,M15
2026-02-18 03:15:00,67075.5,67199.5,66998.5,67011.5,1439,3050,0,Hydra,M15
2026-02-18 03:30:00,67009.5,67133.5,66854.5,67116.5,1465,3050,0,Hydra,M15
2026-02-18 03:45:00,67122.5,67148.5,67013.5,67124.5,1365,2950,0,Hydra,M15
2026-02-18 04:00:00,67124.5,67362.5,67101.5,67236.5,1630,3050,0,Hydra,M15
2026-02-18 04:15:00,67236.5,67287.5,67167.5,67173.5,1396,3050,0,Hydra,M15
2026-02-18 04:30:00,67172.5,67377.5,67157.5,67322.5,1414,3050,0,Hydra,M15
2026-02-18 04:45:00,67321.5,67337.5,67217.5,67289.5,1123,3050,0,Hydra,M15
2026-02-18 05:00:00,67285.5,67426.5,67282.5,67375.5,1291,3050,0,Hydra,M15
2026-02-18 05:15:00,67370.5,67513.5,67355.5,67496.5,1231,3050,0,Hydra,M15
2026-02-18 05:30:00,67495.5,67615.5,67457.5,67581.5,1441,3050,0,Hydra,M15
2026-02-18 05:45:00,67571.5,67664.5,67519.5,67576.5,1370,3050,0,Hydra,M15
2026-02-18 06:00:00,67578.5,67686.5,67453.5,67523.5,1363,3050,0,Hydra,M15
2026-02-18 06:15:00,67523.5,67639.5,67509.5,67628.5,1156,3050,0,Hydra,M15
2026-02-18 06:30:00,67635.5,67697.5,67587.5,67640.5,1236,3050,0,Hydra,M15
2026-02-18 06:45:00,67639.5,67848.5,67602.5,67786.5,1150,3050,0,Hydra,M15
2026-02-18 07:00:00,67787.5,67860.5,67703.5,67831.5,984,3050,0,Hydra,M15
2026-02-18 07:15:00,67831.5,67903.5,67664.5,67689.5,867,3050,0,Hydra,M15
2026-02-18 07:30:00,67697.5,67728.5,67570.5,67605.5,836,3050,0,Hydra,M15
