time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe
2026-01-19 12:57:00,93058.88,93059.39,93058.45,93058.95,237,2250,0,Taipan,M1
2026-01-19 12:58:00,93059.13,93059.3,93046.55,93046.55,240,2250,0,Taipan,M1
2026-01-19 12:59:00,93047.07,93053.97,93046.4,93053.84,237,2250,0,Taipan,M1
2026-01-19 13:00:00,93053.37,93063.71,93053.19,93054.72,236,2250,0,Taipan,M1
2026-01-19 13:01:00,93054.64,93054.87,93016.16,93021.07,242,2250,0,Taipan,M1
2026-01-19 13:02:00,93021.33,93021.33,92996.72,92997.14,241,2250,0,Taipan,M1
2026-01-19 13:03:00,92997.1,93001.27,92958.31,92978.79,234,2250,0,Taipan,M1
2026-01-19 13:04:00,92978.62,92981.07,92978.33,92980.79,237,2250,0,Taipan,M1
2026-01-19 13:05:00,92980.76,92991.65,92980.13,92983.23,242,2250,0,Taipan,M1
2026-01-19 13:06:00,92983.63,93009.11,92983.07,93009.04,244,2250,0,Taipan,M1
2026-01-19 13:07:00,93008.93,93009.11,93002.44,93003.06,242,2250,0,Taipan,M1
2026-01-19 13:08:00,93003.37,93003.37,92998.43,92998.96,238,2250,0,Taipan,M1
2026-01-19 13:09:00,92998.77,93006.71,92998.35,93006.13,237,2250,0,Taipan,M1
2026-01-19 13:10:00,93006.26,93028.63,93005.92,93017.25,237,2250,0,Taipan,M1
2026-01-19 13:11:00,93016.83,93017.53,92979.89,92980.79,238,2250,0,Taipan,M1
2026-01-19 13:12:00,92980.24,92981.85,92977.0,92981.57,242,2250,0,Taipan,M1
2026-01-19 13:13:00,92981.72,92987.63,92981.21,92987.15,241,2250,0,Taipan,M1
2026-01-19 13:14:00,92987.21,92987.67,92986.72,92987.0,240,2250,0,Taipan,M1
2026-01-19 13:15:00,92987.41,93035.23,92987.08,93034.63,238,2250,0,Taipan,M1
2026-01-19 13:16:00,93034.75,93039.07,93014.61,93038.68,238,2250,0,Taipan,M1
2026-01-19 13:17:00,93038.7,93078.49,93038.37,93078.09,236,2250,0,Taipan,M1
2026-01-19 13:18:00,93078.17,93078.45,93068.92,93069.16,238,2250,0,Taipan,M1
2026-01-19 13:19:00,93069.31,93069.31,92993.55,92993.99,237,2250,0,Taipan,M1
2026-01-19 13:20:00,92994.19,93011.16,92993.55,93010.78,240,2250,0,Taipan,M1
2026-01-19 13:21:00,93010.7,93072.79,93010.25,93072.33,236,2250,0,Taipan,M1
2026-01-19 13:22:00,93072.31,93124.34,93072.31,93086.27,232,2250,0,Taipan,M1
2026-01-19 13:23:00,93086.25,93119.07,93085.89,93103.31,239,2250,0,Taipan,M1
2026-01-19 13:24:00,93103.43,93109.23,93103.09,93108.89,243,2250,0,Taipan,M1
2026-01-19 13:25:00,93108.75,93124.4,93108.29,93122.06,238,2250,0,Taipan,M1
2026-01-19 13:26:00,93122.05,93122.05,93098.87,93106.83,240,2250,0,Taipan,M1
2026-01-19 13:27:00,93106.55,93146.56,93101.35,93146.44,239,2250,0,Taipan,M1
2026-01-19 13:28:00,93146.35,93146.51,93095.59,93109.13,233,2250,0,Taipan,M1
2026-01-19 13:29:00,93109.48,93119.12,93108.72,93118.73,240,2250,0,Taipan,M1
2026-01-19 13:30:00,93119.17,93127.11,93110.49,93126.85,238,2250,0,Taipan,M1
2026-01-19 13:31:00,93126.83,93130.05,93090.46,93090.73,233,2250,0,Taipan,M1
2026-01-19 13:32:00,93090.37,93142.69,93090.3,93136.09,236,2250,0,Taipan,M1
2026-01-19 13:33:00,93135.95,93136.19,93112.62,93112.62,237,2250,0,Taipan,M1
2026-01-19 13:34:00,93113.05,93113.39,93100.37,93100.95,232,2250,0,Taipan,M1
2026-01-19 13:35:00,93100.79,93144.41,93100.37,93143.93,241,2250,0,Taipan,M1
2026-01-19 13:36:00,93144.15,93161.41,93143.45,93161.39,239,2250,0,Taipan,M1
2026-01-19 13:37:00,93161.01,93189.08,93160.51,93188.93,242,2250,0,Taipan,M1
2026-01-19 13:38:00,93189.03,93214.71,93188.37,93214.71,232,2250,0,Taipan,M1
2026-01-19 13:39:00,93222.53,93254.83,93222.25,93254.21,243,2250,0,Taipan,M1
2026-01-19 13:40:00,93254.31,93265.05,93253.98,93259.05,231,2250,0,Taipan,M1
2026-01-19 13:41:00,93258.87,93259.18,93234.81,93235.55,238,2250,0,Taipan,M1
