timestamp,symbol,bot,account,timeframe,signal,signal_type,trigger,confidence,atr,executed,entry_price,sl_price,sl,tp_price,tp,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,spread,spread_points,bar_open,bar_high,bar_low,bar_close,regime,adx,rsi,ema_fast_val,ema_slow_val,bb_upper,bb_lower,bb_mid,risk_mode,hold_reason
2026-03-19T00:00:01.925551+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,
2026-03-19T00:00:01.926780+00:00,EURUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,4e-05,4e-05,,,,,,,,,,,,,,
2026-03-19T00:00:11.931101+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,
2026-03-19T00:00:11.931727+00:00,EURUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,2e-05,2e-05,,,,,,,,,,,,,,
2026-03-19T00:00:21.932068+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,
2026-03-19T00:00:21.932670+00:00,EURUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,1e-05,1e-05,,,,,,,,,,,,,,
2026-03-19T00:00:31.933646+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,
2026-03-19T00:00:31.934244+00:00,EURUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,2e-05,2e-05,,,,,,,,,,,,,,
2026-03-19T00:00:41.937047+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,
2026-03-19T00:00:41.937677+00:00,EURUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,1e-05,1e-05,,,,,,,,,,,,,,
2026-03-19T00:00:51.940527+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,
2026-03-19T00:00:51.941142+00:00,EURUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,4e-05,4e-05,,,,,,,,,,,,,,
2026-03-19T00:01:01.942310+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.39,0.39,,,,,,,,,,,,,,
2026-03-19T00:01:01.942926+00:00,EURUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,1e-05,1e-05,,,,,,,,,,,,,,
2026-03-19T00:01:11.947663+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,
2026-03-19T00:01:11.947663+00:00,EURUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,1e-05,1e-05,,,,,,,,,,,,,,
2026-03-19T00:01:21.948386+00:00,XAUUSD,hydra,143447,M1,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0,0,,,,,,,,,,,,,,,,0.33,0.33,,,,,,,,,,,,,,
