timestamp,symbol,bot,account,timeframe,signal,signal_type,trigger,confidence,atr,executed,entry_price,sl_price,sl,tp_price,tp,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,spread,spread_points,bar_open,bar_high,bar_low,bar_close,ema_fast,ema_slow,ema_separation,rsi,n_bar_high,n_bar_low,conditions_met,ema_50,nearest_sr_level,sr_distance_atr,pattern_type,pin_wick_size,pin_body_ratio,engulf_size_atr,inside_bar_vol_ratio,pattern_detected,sr_nearby,ema_20,momentum_fast_ema,momentum_slow_ema,breakout_high,breakout_low,pullback_distance_atr,volume_ratio,h1_trend,bb_upper,bb_lower,bb_mid,price_position_in_bb,adx,hold_reason
2026-03-23T00:00:04.488984+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,142.16294892580365,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,67885.16,67847.8,67885.16,,,,40.78091978400445,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,18.92,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:00:14.974612+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,144.140091782946,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,67912.84,67847.8,67912.4,,,,42.233053193794724,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,18.64,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:00:25.487115+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,68009.73,,,,46.88664430171187,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:00:35.990296+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67985.32,,,,45.79143332676232,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:00:46.601415+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67950.26,,,,44.136948322955014,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:00:57.102210+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67950.06,,,,44.12722055346395,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:01:07.578304+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67937.69,,,,43.51890145228354,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:01:07.580637+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,14.067848695879466,0,,,,,,,,,,,,,,,,0.41,0.41,4464.6,4473.1,4464.6,4467.99,,,,35.24372465051053,,,,,,,,,,,,,,,,,,,,,SELL,,,,,43.1,breakout_not_broken;pullback_not_near_ema;momentum_rsi_or_price_filter
2026-03-23T00:01:18.092009+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67925.8,,,,42.92157004433785,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:01:28.582812+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67933.83,,,,43.32635748827993,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:01:39.101579+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67916.26,,,,42.43308452315275,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:01:49.619549+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67912.68,,,,42.247609988245905,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:02:00.114328+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67880.78,,,,40.54058604944435,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:02:10.596278+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67883.1,,,,40.66812857094221,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:02:21.082730+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67885.12,,,,40.77873374613695,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:02:31.563946+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67927.85,,,,43.02545796767782,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:02:42.058588+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67898.82,,,,41.518131015347215,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:02:52.547087+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67904.04,,,,41.79502289008897,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:02:52.549465+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,14.804277267308066,0,,,,,,,,,,,,,,,,0.41,0.41,4464.6,4473.1,4454.28,4454.28,,,,28.752354064039864,,,,,,,,,,,,,,,,,,,,,SELL,,,,,43.75,breakout_not_broken;pullback_not_near_ema;momentum_rsi_or_price_filter
2026-03-23T00:03:03.052570+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67899.71,,,,41.56552669185188,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:03:13.548304+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67863.8,,,,39.590146643398406,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:03:24.078836+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67910.0,,,,42.107979000841276,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:03:34.682535+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67892.24,,,,41.165322664953514,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:03:45.174428+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67909.84,,,,42.09962146131624,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:03:55.685867+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67945.65,,,,43.911858960728885,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:04:06.240814+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67938.28,,,,43.548216537177574,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:04:16.766516+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67968.62,,,,45.0157561830687,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:04:27.249314+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67990.96,,,,46.04847827286817,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:04:37.737498+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67962.18,,,,44.710669114043846,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:04:37.740050+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,16.187848695879484,0,,,,,,,,,,,,,,,,0.41,0.41,4464.6,4473.1,4434.91,4440.82,,,,25.007870661107575,,,,,,,,,,,,,,,,,,,,,SELL,,,,,44.32,breakout_not_broken;pullback_not_near_ema;momentum_rsi_or_price_filter
2026-03-23T00:04:48.263718+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,151.35723464008944,0,,,,,,,,,,,,,,,,22.0,22.0,67848.1,68013.88,67847.8,67953.74,,,,44.30567090760152,,,,,,,,,,,,,,68070.23314753959,,,,,,,SELL,,,,,17.75,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:04:58.758896+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,140.551007625064,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67948.09,67948.09,67948.09,,,,44.03174380811226,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.16,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:05:09.254057+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,142.76672191077753,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67922.03,67934.84,,,,43.49056017003589,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.16,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:05:19.740798+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,142.76672191077753,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67922.03,67930.22,,,,43.30497525834277,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.16,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:05:30.240842+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,143.96243619649218,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67905.29,67905.48,,,,42.33752020003289,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.16,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:05:40.741529+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,148.58743619649218,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67840.54,67840.96,,,,40.00664104583907,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.21,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:05:51.251144+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,152.8181504822062,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67781.31,67787.76,,,,38.26938780915306,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.59,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:06:01.748042+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,153.76457905363475,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67768.06,67819.78,,,,39.29644347200694,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.67,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:06:12.288977+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,153.76457905363475,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67768.06,67840.71,,,,39.99810848399149,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.67,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:06:22.906302+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,153.76457905363475,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67768.06,67891.62,,,,41.81418472697287,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.67,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:06:22.908643+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,16.19157381823106,0,,,,,,,,,,,,,,,,0.48,0.48,4440.34,4441.46,4425.22,4432.3,,,,22.974439208032308,,,,,,,,,,,,,,,,,,,,,SELL,,,,,46.26,breakout_volume_low;pullback_not_near_ema;momentum_rsi_or_price_filter
2026-03-23T00:06:33.430399+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,153.76457905363475,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67768.06,67877.31,,,,41.28726162568384,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.67,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:06:43.899882+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,153.76457905363475,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67768.06,67860.53,,,,40.6860580664243,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.67,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:06:54.387791+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,153.76457905363475,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67768.06,67944.96,,,,43.90269046739895,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.67,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-23T00:07:04.916374+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,153.76457905363475,0,,,,,,,,,,,,,,,,22.0,22.0,67948.09,67953.12,67768.06,67939.42,,,,43.676115047025654,,,,,,,,,,,,,,68058.60713337036,,,,,,,SELL,,,,,17.67,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
