timestamp,symbol,bot,account,timeframe,signal,signal_type,trigger,confidence,atr,executed,entry_price,sl_price,sl,tp_price,tp,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,spread,spread_points,bar_open,bar_high,bar_low,bar_close,ema_fast,ema_slow,ema_separation,rsi,n_bar_high,n_bar_low,conditions_met,ema_50,nearest_sr_level,sr_distance_atr,pattern_type,pin_wick_size,pin_body_ratio,engulf_size_atr,inside_bar_vol_ratio,pattern_detected,sr_nearby,ema_20,momentum_fast_ema,momentum_slow_ema,breakout_high,breakout_low,pullback_distance_atr,volume_ratio,h1_trend,bb_upper,bb_lower,bb_mid,price_position_in_bb,adx,hold_reason
2026-03-22T04:01:16.887307+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,119.40929435471622,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69348.24,69298.48,69325.64,,,,54.377734607143694,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,23.9,pullback_h1_trend_filtered
2026-03-22T04:01:27.413950+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,119.40929435471622,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69348.24,69298.48,69325.74,,,,54.3846915934289,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,23.9,pullback_h1_trend_filtered
2026-03-22T04:01:37.893995+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,119.40929435471622,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69348.24,69298.48,69331.5,,,,54.75887655300802,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,23.9,pullback_h1_trend_filtered
2026-03-22T04:01:48.400224+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,119.42358006900173,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69348.44,69298.48,69348.05,,,,55.69804507994824,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,23.9,pullback_h1_trend_filtered
2026-03-22T04:01:58.928779+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,119.63643721185858,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69351.42,69298.48,69351.42,,,,55.88452540082168,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,23.9,pullback_h1_trend_filtered
2026-03-22T04:02:09.460896+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,119.65143721185905,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69351.63,69298.48,69344.42,,,,55.4954058056095,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,23.9,pullback_h1_trend_filtered
2026-03-22T04:02:19.935824+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,119.98358006900148,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69356.28,69298.48,69347.76,,,,55.681924114548735,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,23.9,pullback_h1_trend_filtered
2026-03-22T04:02:19.938148+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,11.147004802187999,0,,,,,,,,,,,,,,,,0.39,0.39,4503.38,4503.9,4494.66,4497.71,,,,38.06683169110966,,,,,,,,,,,,,,,,,,,,,SELL,,,,,35.04,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-22T04:02:30.430259+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,120.61929435471535,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69365.18,69298.48,69353.84,,,,56.01747155365338,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,24.13,pullback_h1_trend_filtered
2026-03-22T04:02:40.927069+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,121.62643721185863,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69379.28,69298.48,69368.75,,,,56.81921900677865,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,24.24,pullback_h1_trend_filtered
2026-03-22T04:02:51.427250+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,121.62643721185863,0,,,,,,,,,,,,,,,,22.0,22.0,69328.98,69379.28,69298.48,69354.3,,,,56.042651730152855,,,,,,,,,,,,,,69272.70898362267,,,,,,,SELL,,,,,24.24,pullback_h1_trend_filtered
