timestamp,symbol,bot,account,timeframe,signal,signal_type,trigger,confidence,atr,executed,entry_price,sl_price,sl,tp_price,tp,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,spread,spread_points,bar_open,bar_high,bar_low,bar_close,ema_fast,ema_slow,ema_separation,rsi,n_bar_high,n_bar_low,conditions_met,ema_50,nearest_sr_level,sr_distance_atr,pattern_type,pin_wick_size,pin_body_ratio,engulf_size_atr,inside_bar_vol_ratio,pattern_detected,sr_nearby,ema_20,momentum_fast_ema,momentum_slow_ema,breakout_high,breakout_low,pullback_distance_atr,volume_ratio,h1_trend,bb_upper,bb_lower,bb_mid,price_position_in_bb,adx,hold_reason
2026-03-21T00:00:07.556636+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,93.01718516189185,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70524.34,70499.38,70524.34,,,,50.25031120906372,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,16.86,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
2026-03-21T00:00:18.084260+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,93.04789944760667,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70524.77,70499.38,70512.13,,,,49.29464277036997,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,16.85,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
2026-03-21T00:00:28.555356+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,93.04789944760667,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70524.77,70499.38,70518.97,,,,49.83447975295041,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,16.85,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
2026-03-21T00:00:39.013883+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,93.23075659046364,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70527.33,70499.38,70526.84,,,,50.4415585394115,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,16.82,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
2026-03-21T00:00:39.016248+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,11.147004802187999,0,,,,,,,,,,,,,,,,0.39,0.39,4503.38,4503.9,4494.66,4497.71,,,,38.06683169110966,,,,,,,,,,,,,,,,,,,,,SELL,,,,,35.04,breakout_not_broken;pullback_not_near_ema;momentum_volume_low
2026-03-21T00:00:49.462449+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,93.23432801903529,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70527.38,70499.38,70526.92,,,,50.44765417800957,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,16.82,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
2026-03-21T00:00:59.979994+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,93.33861373332041,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70528.84,70499.38,70528.12,,,,50.53890914657276,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,16.8,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
2026-03-21T00:01:10.473694+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,94.45361373332045,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70544.45,70499.38,70544.45,,,,51.7481456472174,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,16.97,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
2026-03-21T00:01:21.015362+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,94.71789944760596,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70548.15,70499.38,70531.51,,,,50.79489790284254,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,17.02,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
2026-03-21T00:01:31.512218+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,94.71789944760596,0,,,,,,,,,,,,,,,,22.0,22.0,70500.08,70548.15,70499.38,70519.52,,,,49.87738881904346,,,,,,,,,,,,,,70540.61940993485,,,,,,,BOTH,,,,,17.02,breakout_not_broken;pullback_structure_not_confirmed;momentum_volume_low
