timestamp,symbol,bot,account,timeframe,signal,signal_type,trigger,confidence,atr,executed,entry_price,sl_price,sl,tp_price,tp,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,spread,spread_points,bar_open,bar_high,bar_low,bar_close,ema_fast,ema_slow,ema_separation,rsi,n_bar_high,n_bar_low,conditions_met,ema_50,nearest_sr_level,sr_distance_atr,pattern_type,pin_wick_size,pin_body_ratio,engulf_size_atr,inside_bar_vol_ratio,pattern_detected,sr_nearby,ema_20,momentum_fast_ema,momentum_slow_ema,breakout_high,breakout_low,pullback_distance_atr,volume_ratio,h1_trend,bb_upper,bb_lower,bb_mid,price_position_in_bb,adx,hold_reason
2026-03-30T00:01:36.063406+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.28286133135862,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65950.42,65950.76,,,,44.00046289852664,,,,,,,,,,,,,,66048.44156733426,,,,,,,SELL,,,,,17.4,pullback_weak_candle;momentum_volume_low
2026-03-30T00:01:46.613258+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.28286133135862,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65950.42,65959.71,,,,44.305919584218415,,,,,,,,,,,,,,66049.29394828663,,,,,,,SELL,,,,,17.4,pullback_weak_candle;momentum_volume_low
2026-03-30T00:01:57.065814+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.28286133135862,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65950.42,65955.0,,,,44.144644127040536,,,,,,,,,,,,,,66048.84537685807,,,,,,,SELL,,,,,17.4,pullback_weak_candle;momentum_volume_low
2026-03-30T00:02:07.626312+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.28286133135862,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65950.42,65969.42,,,,44.64214741727084,,,,,,,,,,,,,,66050.2187101914,,,,,,,SELL,,,,,17.4,pullback_weak_candle;momentum_volume_low
2026-03-30T00:02:18.278412+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.28286133135862,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65950.42,65956.64,,,,44.20066608479854,,,,,,,,,,,,,,66049.00156733426,,,,,,,SELL,,,,,17.4,pullback_weak_candle;momentum_volume_low
2026-03-30T00:02:19.086425+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,11.286730706094612,0,,,,,,,,,,,,,,,,0.46,0.46,4449.42,4451.42,4433.12,4434.49,,,,18.968506918296555,,,,,,,,,,,,,,,,,,,,,SELL,,,,,44.93,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:02:29.329132+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.4600041885012,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65947.94,65948.0,,,,43.90711408124671,,,,,,,,,,,,,,66048.1787101914,,,,,,,SELL,,,,,17.41,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:02:40.191793+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,187.61500418850108,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65917.77,65917.77,,,,42.91001277910336,,,,,,,,,,,,,,66045.29966257235,,,,,,,SELL,,,,,17.54,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:02:50.894429+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,187.61500418850108,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65917.77,65919.02,,,,42.95034414258355,,,,,,,,,,,,,,66045.4187101914,,,,,,,SELL,,,,,17.54,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:03:01.433534+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,188.9585756170723,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65898.96,65905.9,,,,42.53076750086601,,,,,,,,,,,,,,66044.16918638187,,,,,,,SELL,,,,,17.62,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:03:11.980209+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,188.9628613313589,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65898.9,65909.31,,,,42.639028617135345,,,,,,,,,,,,,,66044.49394828663,,,,,,,SELL,,,,,17.62,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:03:22.463967+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,188.9628613313589,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65898.9,65899.45,,,,42.32748825912274,,,,,,,,,,,,,,66043.55490066759,,,,,,,SELL,,,,,17.62,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:03:32.958793+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,189.47286133135887,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65891.76,65910.5,,,,42.67693873394628,,,,,,,,,,,,,,66044.60728161997,,,,,,,SELL,,,,,17.65,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:03:43.474322+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,189.47286133135887,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65891.76,65910.14,,,,42.6654630171273,,,,,,,,,,,,,,66044.57299590568,,,,,,,SELL,,,,,17.65,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:03:53.950354+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,189.47286133135887,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65891.76,65911.52,,,,42.70948681462511,,,,,,,,,,,,,,66044.70442447711,,,,,,,SELL,,,,,17.65,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:04:04.575176+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,189.47286133135887,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65891.76,65913.54,,,,42.77409151495799,,,,,,,,,,,,,,66044.8968054295,,,,,,,SELL,,,,,17.65,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:04:05.254944+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,11.286730706094612,0,,,,,,,,,,,,,,,,0.41,0.41,4449.42,4451.42,4433.12,4438.37,,,,20.081532391125705,,,,,,,,,,,,,,,,,,,,,SELL,,,,,44.93,pullback_not_near_ema;momentum_rsi_or_price_filter
2026-03-30T00:04:15.551170+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,189.60071847421557,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65889.97,65890.27,,,,42.04149818339127,,,,,,,,,,,,,,66042.68061495331,,,,,,,SELL,,,,,17.65,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:04:26.110531+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,189.69714704564456,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65888.62,65897.69,,,,42.27235683294718,,,,,,,,,,,,,,66043.38728161997,,,,,,,SELL,,,,,17.66,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:04:36.817175+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,190.5157184742154,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65877.16,65877.38,,,,41.646389965776365,,,,,,,,,,,,,,66041.45299590568,,,,,,,SELL,,,,,17.7,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:04:47.395562+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,190.89428990278702,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65871.86,65872.22,,,,41.4902977612785,,,,,,,,,,,,,,66040.96156733425,,,,,,,SELL,,,,,17.72,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:04:57.954124+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,191.7357184742155,0,,,,,,,,,,,,,,,,22.0,22.0,65999.72,66075.89,65860.08,65860.49,,,,41.139776719665335,,,,,,,,,,,,,,66039.84442447711,,,,,,,SELL,,,,,17.77,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:05:08.624471+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,181.00903478721767,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65855.76,65818.72,65818.78,,,,39.86075653441344,,,,,,,,,,,,,,66018.3796493217,,,,,,,SELL,,,,,17.78,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:05:19.177848+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.26974907293155,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65855.76,65801.07,65805.14,,,,39.456303063480014,,,,,,,,,,,,,,66017.08060170265,,,,,,,SELL,,,,,17.85,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:05:29.724393+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.69617764436018,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65855.76,65795.1,65805.24,,,,39.459238396351424,,,,,,,,,,,,,,66017.09012551217,,,,,,,SELL,,,,,17.87,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:05:40.374690+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.69617764436018,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65855.76,65795.1,65808.8,,,,39.56402153301419,,,,,,,,,,,,,,66017.42917313121,,,,,,,SELL,,,,,17.87,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:05:51.102821+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.69617764436018,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65855.76,65795.1,65811.8,,,,39.652754973178396,,,,,,,,,,,,,,66017.71488741694,,,,,,,SELL,,,,,17.87,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:05:52.028123+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,10.899106999578676,0,,,,,,,,,,,,,,,,0.34,0.34,4435.05,4440.87,4435.05,4437.8,,,,22.463289430125343,,,,,,,,,,,,,,,,,,,,,SELL,,,,,46.74,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:06:02.334947+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,184.08332050150293,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65875.18,65795.1,65875.08,,,,41.86884613741832,,,,,,,,,,,,,,66023.7415540836,,,,,,,SELL,,,,,17.87,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:06:13.068217+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,184.46760621578898,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65880.56,65795.1,65863.23,,,,41.33945307557715,,,,,,,,,,,,,,66022.61298265503,,,,,,,SELL,,,,,17.87,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:06:23.749963+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,184.46760621578898,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65880.56,65795.1,65847.62,,,,40.7438260043415,,,,,,,,,,,,,,66021.12631598837,,,,,,,SELL,,,,,17.87,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:06:34.564065+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,184.46760621578898,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65880.56,65795.1,65866.35,,,,41.47977048761022,,,,,,,,,,,,,,66022.91012551216,,,,,,,SELL,,,,,17.87,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:06:45.238517+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.9847490729322,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65901.8,65795.1,65899.76,,,,42.94130532599325,,,,,,,,,,,,,,66026.09203027407,,,,,,,SELL,,,,,17.87,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:06:55.862858+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.9847490729322,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65901.8,65795.1,65872.12,,,,41.73750687810781,,,,,,,,,,,,,,66023.4596493217,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:07:06.496173+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.9847490729322,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65901.8,65795.1,65862.74,,,,41.317354885095384,,,,,,,,,,,,,,66022.56631598836,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:07:17.092718+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.9847490729322,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65901.8,65795.1,65874.06,,,,41.82365425861762,,,,,,,,,,,,,,66023.64441122646,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:07:27.667999+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.9847490729322,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65901.8,65795.1,65884.34,,,,42.27592798182824,,,,,,,,,,,,,,66024.6234588455,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:07:38.130299+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,185.9847490729322,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65901.8,65795.1,65893.35,,,,42.666583904954585,,,,,,,,,,,,,,66025.4815540836,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:07:38.916303+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,10.960535571007288,0,,,,,,,,,,,,,,,,0.44,0.44,4435.05,4440.87,4434.15,4435.05,,,,19.160581403962922,,,,,,,,,,,,,,,,,,,,,SELL,,,,,46.74,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:07:49.140423+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,187.5261776443609,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65923.38,65795.1,65923.14,,,,43.921400701462034,,,,,,,,,,,,,,66028.31869694074,,,,,,,SELL,,,,,17.87,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:07:59.731542+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,188.40332050150366,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65935.66,65795.1,65930.68,,,,44.230338717851815,,,,,,,,,,,,,,66029.03679217884,,,,,,,SELL,,,,,17.87,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:08:10.285179+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,188.40332050150366,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65935.66,65795.1,65929.36,,,,44.176500107336814,,,,,,,,,,,,,,66028.91107789312,,,,,,,SELL,,,,,17.87,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:08:20.822732+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.4104633586459,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65991.76,65795.1,65991.76,,,,46.612869168901625,,,,,,,,,,,,,,66034.85393503598,,,,,,,SELL,,,,,17.87,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:08:31.582510+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97546335864615,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.67,65795.1,65999.3,,,,46.89293817183742,,,,,,,,,,,,,,66035.57203027408,,,,,,,SELL,,,,,17.87,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:08:42.414493+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97903478721778,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.72,65795.1,65969.96,,,,45.78624633713971,,,,,,,,,,,,,,66032.77774455979,,,,,,,SELL,,,,,17.87,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:08:53.065615+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97903478721778,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.72,65795.1,65908.31,,,,43.30367156291887,,,,,,,,,,,,,,66026.90631598837,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:09:03.533666+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97903478721778,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.72,65795.1,65867.97,,,,41.55236316845298,,,,,,,,,,,,,,66023.06441122646,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:09:14.115569+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97903478721778,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.72,65795.1,65879.49,,,,42.06342925722861,,,,,,,,,,,,,,66024.1615540836,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:09:24.732253+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97903478721778,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.72,65795.1,65904.5,,,,43.14276621400971,,,,,,,,,,,,,,66026.54345884551,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:09:25.489894+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,11.622678428150111,0,,,,,,,,,,,,,,,,0.34,0.34,4435.05,4440.87,4424.88,4427.97,,,,17.23042147987917,,,,,,,,,,,,,,,,,,,,,SELL,,,,,46.98,pullback_not_near_ema;momentum_rsi_or_price_filter
2026-03-30T00:09:35.735826+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97903478721778,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.72,65795.1,65887.42,,,,42.41006822334359,,,,,,,,,,,,,,66024.91679217883,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:09:46.244150+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97903478721778,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.72,65795.1,65893.97,,,,42.6932715325181,,,,,,,,,,,,,,66025.54060170264,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:09:56.848701+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,192.97903478721778,0,,,,,,,,,,,,,,,,22.0,22.0,65855.54,65999.72,65795.1,65866.5,,,,41.486499606516766,,,,,,,,,,,,,,66022.92441122646,,,,,,,SELL,,,,,17.87,pullback_weak_candle;momentum_volume_low
2026-03-30T00:10:07.236694+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,180.12839188765108,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65869.81,65856.74,65863.61,,,,41.41864534650931,,,,,,,,,,,,,,66008.0006351163,,,,,,,SELL,,,,,17.95,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:10:17.676111+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,181.04196331622308,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65882.6,65856.74,65879.73,,,,42.10892513155862,,,,,,,,,,,,,,66009.53587321154,,,,,,,SELL,,,,,17.95,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:10:28.212273+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,181.06482045907967,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65882.92,65856.74,65865.56,,,,41.48496572922766,,,,,,,,,,,,,,66008.18634940202,,,,,,,SELL,,,,,17.95,pullback_weak_candle;momentum_volume_low
2026-03-30T00:10:38.759164+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,181.06482045907967,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65882.92,65856.74,65861.82,,,,41.35795302590124,,,,,,,,,,,,,,66007.83015892583,,,,,,,SELL,,,,,17.95,pullback_weak_candle;momentum_volume_low
2026-03-30T00:10:49.256375+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,181.5762490305085,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65887.18,65853.84,65887.18,,,,42.45905919649521,,,,,,,,,,,,,,66010.24539702106,,,,,,,SELL,,,,,17.95,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:10:59.878872+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.59624903050945,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65901.46,65853.84,65901.16,,,,43.10478684181165,,,,,,,,,,,,,,66011.57682559249,,,,,,,SELL,,,,,17.95,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:11:10.371726+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.59624903050945,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65901.46,65853.84,65884.44,,,,42.33077855264931,,,,,,,,,,,,,,66009.98444464011,,,,,,,SELL,,,,,17.95,pullback_weak_candle;momentum_volume_low
2026-03-30T00:11:11.156785+00:00,XAUUSD,viper,144388,M5,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,11.095344134394939,0,,,,,,,,,,,,,,,,0.36,0.36,4428.9,4432.12,4427.88,4430.58,,,,19.425875058520916,,,,,,,,,,,,,,,,,,,,,SELL,,,,,48.88,pullback_not_near_ema;momentum_volume_low
2026-03-30T00:11:21.396123+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.59624903050945,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65901.46,65853.84,65882.9,,,,42.25842781967491,,,,,,,,,,,,,,66009.83777797344,,,,,,,SELL,,,,,17.95,pullback_weak_candle;momentum_volume_low
2026-03-30T00:11:31.895137+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.59624903050945,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65901.46,65853.84,65892.88,,,,42.72410031478411,,,,,,,,,,,,,,66010.78825416393,,,,,,,SELL,,,,,17.95,pullback_structure_not_confirmed;momentum_volume_low
2026-03-30T00:11:42.479853+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.59624903050945,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65901.46,65853.84,65871.22,,,,41.70372319394307,,,,,,,,,,,,,,66008.72539702107,,,,,,,SELL,,,,,17.95,pullback_weak_candle;momentum_volume_low
2026-03-30T00:11:52.926166+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,182.59624903050945,0,,,,,,,,,,,,,,,,22.0,22.0,65869.81,65901.46,65853.84,65875.08,,,,41.888217023388954,,,,,,,,,,,,,,66009.09301606868,,,,,,,SELL,,,,,17.95,pullback_weak_candle;momentum_volume_low
