timestamp,symbol,bot,account,timeframe,signal,signal_type,trigger,confidence,atr,executed,entry_price,sl_price,sl,tp_price,tp,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,spread,spread_points,bar_open,bar_high,bar_low,bar_close,ema_fast,ema_slow,ema_separation,rsi,n_bar_high,n_bar_low,conditions_met,ema_50,nearest_sr_level,sr_distance_atr,pattern_type,pin_wick_size,pin_body_ratio,engulf_size_atr,inside_bar_vol_ratio,pattern_detected,sr_nearby,ema_20,momentum_fast_ema,momentum_slow_ema,breakout_high,breakout_low,pullback_distance_atr,volume_ratio,h1_trend,bb_upper,bb_lower,bb_mid,price_position_in_bb,adx,hold_reason
2026-03-31T07:17:07.306972+00:00,XAUUSD,viper,144388,M5,HOLD,HOLD,NONE,0,6.548432706516655,0,,,,,,,,,,,,,,,,0.34,0.34,4552.51,4554.46,4551.2,4553.73,,,,42.01474539808537,,,,,,,,,,,,,,4559.664170141743,,,,,,,BUY,,,,,15.26,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:17:18.092568+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,99.93968142035483,0,,,,,,,,,,,,,,,,22.0,22.0,67283.49,67288.5,67199.42,67209.38,,,,28.717302417482273,,,,,,,,,,,,,,67450.48258415044,,,,,,,BOTH,,,,,25.56,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:17:18.820610+00:00,XAUUSD,viper,144388,M5,HOLD,HOLD,NONE,0,6.548432706516655,0,,,,,,,,,,,,,,,,0.34,0.34,4552.51,4554.46,4551.2,4553.88,,,,42.201268802537456,,,,,,,,,,,,,,4559.678455856028,,,,,,,BUY,,,,,15.26,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:17:29.406588+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,100.90396713464055,0,,,,,,,,,,,,,,,,22.0,22.0,67283.49,67288.5,67185.92,67189.34,,,,27.906403916814455,,,,,,,,,,,,,,67448.57401272186,,,,,,,BOTH,,,,,25.64,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:17:29.880072+00:00,XAUUSD,viper,144388,M5,HOLD,HOLD,NONE,0,6.548432706516655,0,,,,,,,,,,,,,,,,0.38,0.38,4552.51,4554.46,4551.2,4552.56,,,,40.51747928326543,,,,,,,,,,,,,,4559.552741570314,,,,,,,BUY,,,,,15.26,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:17:40.435830+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,103.29468142035492,0,,,,,,,,,,,,,,,,22.0,22.0,67283.49,67288.5,67152.45,67174.93,,,,27.351058417643884,,,,,,,,,,,,,,67447.20163176948,,,,,,,BOTH,,,,,25.82,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:17:41.250795+00:00,XAUUSD,viper,144388,M5,HOLD,HOLD,NONE,0,6.548432706516655,0,,,,,,,,,,,,,,,,0.42,0.42,4552.51,4554.46,4551.2,4553.79,,,,42.08949903761533,,,,,,,,,,,,,,4559.669884427457,,,,,,,BUY,,,,,15.26,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:17:51.914310+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,103.29468142035492,0,,,,,,,,,,,,,,,,22.0,22.0,67283.49,67288.5,67152.45,67180.15,,,,27.549659742865273,,,,,,,,,,,,,,67447.69877462662,,,,,,,BOTH,,,,,25.82,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:17:52.593037+00:00,XAUUSD,viper,144388,M5,HOLD,HOLD,NONE,0,6.548432706516655,0,,,,,,,,,,,,,,,,0.43,0.42,4552.51,4554.46,4551.2,4553.31,,,,41.48601689645624,,,,,,,,,,,,,,4559.624170141743,,,,,,,BUY,,,,,15.26,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:18:03.250452+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,104.77610999178282,0,,,,,,,,,,,,,,,,22.0,22.0,67283.49,67288.5,67131.71,67131.96,,,,25.818917259746357,,,,,,,,,,,,,,67443.1092508171,,,,,,,BOTH,,,,,25.92,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:18:03.797908+00:00,XAUUSD,viper,144388,M5,HOLD,HOLD,NONE,0,6.548432706516655,0,,,,,,,,,,,,,,,,0.43,0.43,4552.51,4554.46,4551.2,4552.52,,,,40.46492253583983,,,,,,,,,,,,,,4559.548932046505,,,,,,,BUY,,,,,15.26,pullback_not_near_ema;momentum_volume_low
2026-03-31T07:18:14.290711+00:00,BTCUSD,viper,144388,M5,HOLD,HOLD,NONE,0,105.11253856321184,0,,,,,,,,,,,,,,,,22.0,22.0,67283.49,67288.5,67127.0,67127.35,,,,25.664677611192374,,,,,,,,,,,,,,67442.67020319805,,,,,,,BOTH,,,,,25.95,pullback_not_near_ema;momentum_volume_low
