time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe,symbol
2013-12-02 05:00:00,1247.59,1247.59,1245.91,1246.49,1939,40,917998,Hydra,H1,XAUUSD
2013-12-02 06:00:00,1246.48,1246.85,1246.09,1246.31,1300,41,704900,Hydra,H1,XAUUSD
2013-12-02 07:00:00,1246.28,1247.05,1245.89,1246.36,1872,41,948990,Hydra,H1,XAUUSD
2013-12-02 08:00:00,1246.34,1247.71,1245.99,1247.21,1678,41,879150,Hydra,H1,XAUUSD
2013-12-02 09:00:00,1247.21,1247.41,1243.57,1243.95,2297,41,1239800,Hydra,H1,XAUUSD
2013-12-02 10:00:00,1244.03,1244.85,1241.54,1242.35,3590,40,2151046,Hydra,H1,XAUUSD
2013-12-02 11:00:00,1242.25,1242.27,1237.16,1238.32,4432,37,3441727,Hydra,H1,XAUUSD
2013-12-02 12:00:00,1238.32,1238.6,1236.19,1237.75,2831,37,3194750,Hydra,H1,XAUUSD
2013-12-02 13:00:00,1237.75,1239.68,1236.98,1238.9,2128,38,1722800,Hydra,H1,XAUUSD
2013-12-02 14:00:00,1238.95,1239.18,1233.66,1235.8,4548,37,2492207,Hydra,H1,XAUUSD
2013-12-02 15:00:00,1235.81,1238.55,1235.78,1236.5,4320,41,2743360,Hydra,H1,XAUUSD
2013-12-02 16:00:00,1236.54,1238.64,1234.09,1235.19,5053,40,3181257,Hydra,H1,XAUUSD
2013-12-02 17:00:00,1235.28,1235.28,1226.79,1229.0,7069,38,4844005,Hydra,H1,XAUUSD
2013-12-02 18:00:00,1229.0,1229.26,1225.46,1226.71,4814,37,3318831,Hydra,H1,XAUUSD
2013-12-02 19:00:00,1226.72,1226.93,1222.61,1225.61,4599,38,2710651,Hydra,H1,XAUUSD
2013-12-02 20:00:00,1225.6,1225.61,1221.17,1224.13,3821,37,2531538,Hydra,H1,XAUUSD
2013-12-02 21:00:00,1224.13,1225.23,1217.77,1219.29,3791,38,2161321,Hydra,H1,XAUUSD
2013-12-02 22:00:00,1219.32,1221.58,1218.48,1218.88,3361,37,1789100,Hydra,H1,XAUUSD
2013-12-02 23:00:00,1218.88,1220.4,1217.93,1219.77,1953,41,1140748,Hydra,H1,XAUUSD
2013-12-03 01:00:00,1221.03,1223.02,1220.54,1223.02,1033,41,567650,Hydra,H1,XAUUSD
2013-12-03 02:00:00,1222.97,1223.34,1221.9,1222.58,1645,34,1256069,Hydra,H1,XAUUSD
2013-12-03 03:00:00,1222.58,1224.23,1221.85,1222.26,3210,38,2082490,Hydra,H1,XAUUSD
2013-12-03 04:00:00,1222.27,1222.47,1219.79,1220.64,2032,38,1174698,Hydra,H1,XAUUSD
2013-12-03 05:00:00,1220.65,1222.43,1220.34,1222.13,1158,39,572000,Hydra,H1,XAUUSD
2013-12-03 06:00:00,1222.23,1222.29,1219.91,1220.47,2024,36,1023750,Hydra,H1,XAUUSD
2013-12-03 07:00:00,1220.47,1222.2,1219.89,1221.78,2488,32,1285050,Hydra,H1,XAUUSD
2013-12-03 08:00:00,1221.78,1223.49,1221.72,1223.47,2547,36,1207050,Hydra,H1,XAUUSD
2013-12-03 09:00:00,1223.42,1225.5,1223.17,1224.27,2378,38,1190200,Hydra,H1,XAUUSD
2013-12-03 10:00:00,1224.25,1225.97,1221.96,1222.05,3051,37,1883125,Hydra,H1,XAUUSD
2013-12-03 11:00:00,1222.13,1223.75,1220.92,1223.1,2937,38,2171827,Hydra,H1,XAUUSD
2013-12-03 12:00:00,1223.1,1223.67,1218.41,1220.13,2951,39,1822321,Hydra,H1,XAUUSD
2013-12-03 13:00:00,1220.24,1224.5,1218.91,1223.3,3070,39,1873510,Hydra,H1,XAUUSD
2013-12-03 14:00:00,1223.3,1224.35,1221.8,1222.7,3142,35,2030566,Hydra,H1,XAUUSD
2013-12-03 15:00:00,1222.67,1224.83,1220.42,1220.47,4445,34,2984188,Hydra,H1,XAUUSD
2013-12-03 16:00:00,1220.5,1222.05,1217.36,1217.94,6294,41,3192390,Hydra,H1,XAUUSD
2013-12-03 17:00:00,1217.94,1226.12,1215.19,1223.27,6421,41,2743074,Hydra,H1,XAUUSD
2013-12-03 18:00:00,1223.26,1224.76,1220.94,1222.85,4286,40,2111527,Hydra,H1,XAUUSD
2013-12-03 19:00:00,1222.84,1224.37,1221.32,1221.87,2765,36,1321689,Hydra,H1,XAUUSD
2013-12-03 20:00:00,1221.9,1223.09,1220.24,1220.29,2615,38,1259870,Hydra,H1,XAUUSD
2013-12-03 21:00:00,1220.3,1222.75,1219.75,1222.22,1742,38,813150,Hydra,H1,XAUUSD
2013-12-03 22:00:00,1222.22,1222.75,1221.39,1222.75,997,40,482098,Hydra,H1,XAUUSD
2013-12-03 23:00:00,1222.68,1223.9,1222.07,1223.12,651,37,317692,Hydra,H1,XAUUSD
2013-12-04 01:00:00,1223.5,1224.95,1223.36,1224.54,888,37,376800,Hydra,H1,XAUUSD
2013-12-04 02:00:00,1224.57,1224.63,1222.49,1223.35,2310,40,968500,Hydra,H1,XAUUSD
2013-12-04 03:00:00,1223.36,1223.39,1221.03,1221.43,3213,41,1526000,Hydra,H1,XAUUSD
2013-12-04 04:00:00,1221.41,1222.09,1220.22,1221.19,1293,37,633200,Hydra,H1,XAUUSD
2013-12-04 05:00:00,1221.19,1222.8,1221.16,1221.69,1476,34,697100,Hydra,H1,XAUUSD
2013-12-04 06:00:00,1221.67,1221.69,1220.71,1221.26,872,34,422500,Hydra,H1,XAUUSD
2013-12-04 07:00:00,1221.36,1222.84,1220.72,1222.02,1692,38,853200,Hydra,H1,XAUUSD
2013-12-04 08:00:00,1222.02,1222.41,1220.59,1220.63,1437,40,777490,Hydra,H1,XAUUSD
2013-12-04 09:00:00,1220.62,1220.71,1215.85,1216.68,3769,40,2353404,Hydra,H1,XAUUSD
2013-12-04 10:00:00,1216.66,1216.66,1212.3,1215.71,4192,44,2983620,Hydra,H1,XAUUSD
2013-12-04 11:00:00,1215.71,1217.37,1214.04,1214.04,3118,33,2079333,Hydra,H1,XAUUSD
2013-12-04 12:00:00,1214.04,1214.93,1211.71,1212.79,3484,41,2010984,Hydra,H1,XAUUSD
2013-12-04 13:00:00,1212.77,1214.3,1211.84,1213.72,2720,39,2245260,Hydra,H1,XAUUSD
2013-12-04 14:00:00,1213.72,1221.82,1212.45,1220.91,4165,36,2905732,Hydra,H1,XAUUSD
2013-12-04 15:00:00,1220.99,1227.79,1214.51,1225.87,8118,40,5431814,Hydra,H1,XAUUSD
2013-12-04 16:00:00,1225.89,1230.54,1225.46,1227.8,6913,41,3881981,Hydra,H1,XAUUSD
2013-12-04 17:00:00,1227.76,1229.54,1224.84,1227.35,5752,40,2901303,Hydra,H1,XAUUSD
2013-12-04 18:00:00,1227.36,1227.93,1225.38,1227.16,3965,39,2098950,Hydra,H1,XAUUSD
2013-12-04 19:00:00,1227.15,1251.49,1227.15,1247.94,6940,40,3753578,Hydra,H1,XAUUSD
2013-12-04 20:00:00,1247.95,1250.34,1245.65,1246.57,5892,39,3928563,Hydra,H1,XAUUSD
2013-12-04 21:00:00,1246.57,1247.41,1244.11,1246.56,3667,38,2188947,Hydra,H1,XAUUSD
2013-12-04 22:00:00,1246.53,1247.25,1243.04,1243.18,2968,34,1491740,Hydra,H1,XAUUSD
2013-12-04 23:00:00,1243.18,1244.59,1242.64,1243.48,1305,41,608645,Hydra,H1,XAUUSD
2013-12-05 01:00:00,1242.42,1242.69,1237.67,1237.95,1194,41,546700,Hydra,H1,XAUUSD
2013-12-05 02:00:00,1237.89,1239.98,1237.42,1238.28,2991,40,1422300,Hydra,H1,XAUUSD
2013-12-05 03:00:00,1238.35,1241.47,1238.32,1239.04,3383,33,1436670,Hydra,H1,XAUUSD
2013-12-05 04:00:00,1239.05,1239.25,1238.5,1238.57,1369,36,525450,Hydra,H1,XAUUSD
2013-12-05 05:00:00,1238.55,1238.93,1237.04,1238.45,1870,40,784150,Hydra,H1,XAUUSD
2013-12-05 06:00:00,1238.49,1239.76,1236.6,1239.59,2267,41,973000,Hydra,H1,XAUUSD
2013-12-05 07:00:00,1239.58,1240.24,1238.92,1239.19,2389,36,934300,Hydra,H1,XAUUSD
2013-12-05 08:00:00,1239.19,1239.77,1237.25,1238.28,2867,40,1190350,Hydra,H1,XAUUSD
2013-12-05 09:00:00,1238.28,1239.73,1234.61,1236.69,3608,41,1691530,Hydra,H1,XAUUSD
2013-12-05 10:00:00,1236.67,1237.17,1232.68,1233.45,3087,40,1933814,Hydra,H1,XAUUSD
2013-12-05 11:00:00,1233.36,1234.33,1229.87,1233.28,2914,40,1554685,Hydra,H1,XAUUSD
2013-12-05 12:00:00,1233.28,1235.98,1231.1,1235.8,2728,39,1773900,Hydra,H1,XAUUSD
2013-12-05 13:00:00,1235.8,1235.8,1230.37,1231.57,2185,42,1336550,Hydra,H1,XAUUSD
2013-12-05 14:00:00,1231.51,1234.9,1229.36,1230.12,3843,40,1755550,Hydra,H1,XAUUSD
2013-12-05 15:00:00,1230.2,1231.81,1222.33,1224.91,7258,41,3547189,Hydra,H1,XAUUSD
2013-12-05 16:00:00,1224.93,1225.46,1220.7,1223.32,6939,39,3618660,Hydra,H1,XAUUSD
2013-12-05 17:00:00,1223.28,1223.91,1217.04,1222.02,7314,41,3703254,Hydra,H1,XAUUSD
2013-12-05 18:00:00,1222.06,1234.49,1221.85,1230.78,7711,41,4264344,Hydra,H1,XAUUSD
2013-12-05 19:00:00,1230.68,1234.12,1230.35,1233.59,4514,33,2925071,Hydra,H1,XAUUSD
2013-12-05 20:00:00,1233.59,1235.81,1231.83,1233.56,4033,36,3197067,Hydra,H1,XAUUSD
2013-12-05 21:00:00,1233.54,1234.76,1224.84,1227.84,4226,39,2276756,Hydra,H1,XAUUSD
2013-12-05 22:00:00,1227.89,1228.07,1224.15,1226.39,4027,41,1681175,Hydra,H1,XAUUSD
2013-12-05 23:00:00,1226.52,1227.11,1224.06,1224.81,2050,37,989950,Hydra,H1,XAUUSD
2013-12-06 01:00:00,1225.22,1226.32,1224.31,1226.09,823,35,410125,Hydra,H1,XAUUSD
2013-12-06 02:00:00,1226.07,1228.22,1225.32,1228.14,2694,40,1377446,Hydra,H1,XAUUSD
2013-12-06 03:00:00,1228.14,1228.9,1227.33,1227.78,1920,33,1015950,Hydra,H1,XAUUSD
2013-12-06 04:00:00,1227.75,1227.98,1225.97,1226.39,1425,36,713600,Hydra,H1,XAUUSD
2013-12-06 05:00:00,1226.34,1227.04,1225.82,1225.84,1323,38,655300,Hydra,H1,XAUUSD
2013-12-06 06:00:00,1225.86,1226.08,1225.25,1225.88,1139,33,562950,Hydra,H1,XAUUSD
2013-12-06 07:00:00,1225.88,1228.25,1225.32,1228.09,2792,35,1381500,Hydra,H1,XAUUSD
2013-12-06 08:00:00,1228.08,1229.14,1226.93,1227.9,2339,41,1118290,Hydra,H1,XAUUSD
2013-12-06 09:00:00,1227.9,1233.87,1227.9,1228.97,3200,40,1731404,Hydra,H1,XAUUSD
2013-12-06 10:00:00,1228.99,1229.69,1227.2,1228.91,2723,43,1625040,Hydra,H1,XAUUSD
2013-12-06 11:00:00,1228.91,1231.75,1228.81,1231.1,2845,42,1854698,Hydra,H1,XAUUSD
2013-12-06 12:00:00,1231.13,1231.38,1228.68,1229.82,2243,36,1358350,Hydra,H1,XAUUSD
2013-12-06 13:00:00,1229.82,1230.85,1226.87,1227.92,2619,43,1841430,Hydra,H1,XAUUSD
2013-12-06 14:00:00,1227.94,1230.04,1227.51,1228.21,2945,39,1936700,Hydra,H1,XAUUSD
2013-12-06 15:00:00,1228.21,1239.58,1212.7,1237.37,9138,41,5323940,Hydra,H1,XAUUSD
2013-12-06 16:00:00,1237.32,1244.53,1229.78,1234.07,8877,41,4674488,Hydra,H1,XAUUSD
2013-12-06 17:00:00,1233.99,1235.68,1232.25,1234.05,6634,41,3461577,Hydra,H1,XAUUSD
2013-12-06 18:00:00,1234.1,1235.95,1231.88,1232.75,5162,40,2633916,Hydra,H1,XAUUSD
2013-12-06 19:00:00,1232.75,1233.53,1229.71,1230.97,3644,41,1780347,Hydra,H1,XAUUSD
2013-12-06 20:00:00,1230.95,1231.45,1229.1,1230.38,3538,38,1849099,Hydra,H1,XAUUSD
2013-12-06 21:00:00,1230.38,1230.62,1223.43,1225.24,3239,39,1574184,Hydra,H1,XAUUSD
2013-12-06 22:00:00,1225.25,1229.33,1224.86,1228.67,3432,40,1547829,Hydra,H1,XAUUSD
2013-12-06 23:00:00,1228.65,1229.03,1227.88,1228.61,851,42,655800,Hydra,H1,XAUUSD
2013-12-09 01:00:00,1231.01,1231.98,1228.16,1228.16,1110,41,622440,Hydra,H1,XAUUSD
2013-12-09 02:00:00,1228.15,1228.59,1225.74,1227.4,2308,41,1123378,Hydra,H1,XAUUSD
2013-12-09 03:00:00,1227.42,1231.13,1225.24,1230.55,4192,40,2033250,Hydra,H1,XAUUSD
2013-12-09 04:00:00,1230.54,1231.0,1229.25,1229.68,1902,41,874300,Hydra,H1,XAUUSD
2013-12-09 05:00:00,1229.69,1230.84,1229.59,1230.21,1562,41,754200,Hydra,H1,XAUUSD
2013-12-09 06:00:00,1230.22,1230.31,1229.5,1229.55,1502,41,659500,Hydra,H1,XAUUSD
2013-12-09 07:00:00,1229.56,1229.59,1228.15,1229.2,2714,41,1307344,Hydra,H1,XAUUSD
2013-12-09 08:00:00,1229.26,1230.31,1227.96,1230.03,2886,41,1413250,Hydra,H1,XAUUSD
2013-12-09 09:00:00,1229.97,1232.24,1228.81,1230.94,2398,44,1258699,Hydra,H1,XAUUSD
2013-12-09 10:00:00,1230.87,1231.55,1229.15,1230.86,2823,44,1668450,Hydra,H1,XAUUSD
2013-12-09 11:00:00,1230.86,1230.86,1229.32,1229.87,1919,42,1128699,Hydra,H1,XAUUSD
2013-12-09 12:00:00,1229.85,1229.9,1227.81,1228.85,2061,39,1526900,Hydra,H1,XAUUSD
2013-12-09 13:00:00,1228.89,1228.94,1227.24,1227.9,1950,42,1179500,Hydra,H1,XAUUSD
2013-12-09 14:00:00,1227.88,1230.33,1227.3,1229.63,2140,34,1103388,Hydra,H1,XAUUSD
2013-12-09 15:00:00,1229.63,1233.21,1229.41,1231.35,4532,33,3228096,Hydra,H1,XAUUSD
2013-12-09 16:00:00,1231.45,1237.19,1230.96,1236.89,5818,38,3019657,Hydra,H1,XAUUSD
2013-12-09 17:00:00,1236.89,1237.88,1234.72,1236.48,4933,35,3133821,Hydra,H1,XAUUSD
2013-12-09 18:00:00,1236.48,1237.05,1233.8,1234.16,3779,40,1996749,Hydra,H1,XAUUSD
2013-12-09 19:00:00,1234.23,1234.76,1233.04,1234.05,2770,41,1315000,Hydra,H1,XAUUSD
2013-12-09 20:00:00,1234.04,1236.17,1233.39,1235.38,3291,40,1573370,Hydra,H1,XAUUSD
2013-12-09 21:00:00,1235.39,1239.89,1235.15,1239.42,3532,39,1858646,Hydra,H1,XAUUSD
2013-12-09 22:00:00,1239.45,1243.03,1238.44,1240.77,3463,38,1529140,Hydra,H1,XAUUSD
2013-12-09 23:00:00,1240.77,1241.29,1240.09,1240.34,868,33,353450,Hydra,H1,XAUUSD
2013-12-10 01:00:00,1239.55,1239.89,1238.61,1238.77,664,37,444335,Hydra,H1,XAUUSD
2013-12-10 02:00:00,1238.76,1239.0,1237.97,1238.8,1962,38,1347550,Hydra,H1,XAUUSD
2013-12-10 03:00:00,1238.82,1239.17,1237.85,1238.82,3122,39,1666950,Hydra,H1,XAUUSD
2013-12-10 04:00:00,1238.85,1239.75,1238.47,1239.45,991,36,532600,Hydra,H1,XAUUSD
2013-12-10 05:00:00,1239.45,1242.78,1239.27,1242.28,952,37,452500,Hydra,H1,XAUUSD
2013-12-10 06:00:00,1242.33,1242.84,1240.88,1241.03,833,41,399890,Hydra,H1,XAUUSD
2013-12-10 07:00:00,1240.95,1242.68,1240.85,1242.48,2140,38,1039350,Hydra,H1,XAUUSD
2013-12-10 08:00:00,1242.48,1246.42,1242.37,1246.3,3451,38,1611800,Hydra,H1,XAUUSD
2013-12-10 09:00:00,1246.3,1247.11,1243.99,1245.5,2994,41,1453847,Hydra,H1,XAUUSD
2013-12-10 10:00:00,1245.5,1247.7,1242.97,1243.7,3166,37,1808085,Hydra,H1,XAUUSD
2013-12-10 11:00:00,1243.71,1244.15,1242.14,1242.93,2484,40,1298000,Hydra,H1,XAUUSD
2013-12-10 12:00:00,1242.9,1248.42,1242.19,1246.49,3271,37,1912845,Hydra,H1,XAUUSD
2013-12-10 13:00:00,1246.35,1247.02,1244.91,1245.7,2383,39,1428355,Hydra,H1,XAUUSD
2013-12-10 14:00:00,1245.7,1250.1,1245.64,1248.1,3871,37,2131807,Hydra,H1,XAUUSD
2013-12-10 15:00:00,1248.21,1263.56,1247.96,1259.6,7250,40,4284756,Hydra,H1,XAUUSD
2013-12-10 16:00:00,1259.6,1267.76,1259.57,1265.47,7837,37,5681925,Hydra,H1,XAUUSD
2013-12-10 17:00:00,1265.47,1266.34,1260.67,1261.45,6141,35,4873318,Hydra,H1,XAUUSD
2013-12-10 18:00:00,1261.45,1263.15,1261.0,1262.4,4707,37,3038960,Hydra,H1,XAUUSD
2013-12-10 19:00:00,1262.41,1262.9,1259.33,1262.63,4565,34,2500041,Hydra,H1,XAUUSD
2013-12-10 20:00:00,1262.61,1263.37,1260.57,1262.59,3709,37,1513004,Hydra,H1,XAUUSD
2013-12-10 21:00:00,1262.6,1262.6,1259.31,1259.78,3098,35,1562750,Hydra,H1,XAUUSD
2013-12-10 22:00:00,1259.79,1264.57,1259.35,1262.8,3442,36,2076173,Hydra,H1,XAUUSD
2013-12-10 23:00:00,1262.78,1262.8,1260.51,1260.87,1308,37,668200,Hydra,H1,XAUUSD
2013-12-11 01:00:00,1261.59,1262.97,1261.07,1261.07,738,40,344635,Hydra,H1,XAUUSD
2013-12-11 02:00:00,1261.07,1261.5,1258.85,1259.69,2046,40,964200,Hydra,H1,XAUUSD
2013-12-11 03:00:00,1259.67,1260.12,1258.71,1258.78,3257,36,1746900,Hydra,H1,XAUUSD
2013-12-11 04:00:00,1258.78,1259.77,1257.46,1257.62,1781,33,1320650,Hydra,H1,XAUUSD
2013-12-11 05:00:00,1257.59,1257.74,1256.68,1256.81,2334,40,1813900,Hydra,H1,XAUUSD
2013-12-11 06:00:00,1256.75,1259.19,1256.41,1258.6,2414,41,1316746,Hydra,H1,XAUUSD
2013-12-11 07:00:00,1258.59,1259.99,1258.32,1259.36,2856,39,1736725,Hydra,H1,XAUUSD
2013-12-11 08:00:00,1259.36,1260.03,1257.58,1258.92,3279,41,1966095,Hydra,H1,XAUUSD
2013-12-11 09:00:00,1258.92,1258.96,1256.35,1257.97,2700,38,1241950,Hydra,H1,XAUUSD
2013-12-11 10:00:00,1257.98,1258.22,1254.1,1255.05,3660,40,1940094,Hydra,H1,XAUUSD
2013-12-11 11:00:00,1255.05,1257.5,1254.63,1254.87,2701,40,1573449,Hydra,H1,XAUUSD
2013-12-11 12:00:00,1254.87,1256.1,1254.09,1255.01,2245,42,1625940,Hydra,H1,XAUUSD
2013-12-11 13:00:00,1255.07,1258.6,1254.87,1258.4,2408,32,1950188,Hydra,H1,XAUUSD
2013-12-11 14:00:00,1258.4,1259.28,1254.55,1254.94,3326,34,2509575,Hydra,H1,XAUUSD
2013-12-11 15:00:00,1254.97,1261.71,1253.63,1260.61,5199,36,4226498,Hydra,H1,XAUUSD
2013-12-11 16:00:00,1260.62,1263.28,1258.69,1259.39,6029,40,3560953,Hydra,H1,XAUUSD
2013-12-11 17:00:00,1259.36,1261.34,1254.97,1257.44,7126,40,3621194,Hydra,H1,XAUUSD
2013-12-11 18:00:00,1257.41,1260.0,1255.82,1259.66,5586,40,4241287,Hydra,H1,XAUUSD
2013-12-11 19:00:00,1259.68,1260.71,1256.48,1257.39,3690,41,1824350,Hydra,H1,XAUUSD
2013-12-11 20:00:00,1257.38,1258.22,1255.1,1257.18,3781,37,1944493,Hydra,H1,XAUUSD
2013-12-11 21:00:00,1257.17,1258.02,1251.97,1253.15,4122,39,2073407,Hydra,H1,XAUUSD
2013-12-11 22:00:00,1253.23,1254.99,1252.52,1252.82,3964,38,1879550,Hydra,H1,XAUUSD
2013-12-11 23:00:00,1252.81,1253.87,1251.08,1251.08,1401,41,673297,Hydra,H1,XAUUSD
2013-12-12 01:00:00,1253.61,1253.92,1252.43,1253.92,928,41,450550,Hydra,H1,XAUUSD
2013-12-12 02:00:00,1253.97,1255.64,1252.96,1253.72,1586,41,768845,Hydra,H1,XAUUSD
2013-12-12 03:00:00,1253.74,1255.9,1253.24,1254.27,2854,41,1387450,Hydra,H1,XAUUSD
2013-12-12 04:00:00,1254.29,1255.74,1253.81,1254.13,2097,39,1038250,Hydra,H1,XAUUSD
2013-12-12 05:00:00,1254.15,1254.98,1253.22,1254.66,2046,41,982600,Hydra,H1,XAUUSD
2013-12-12 06:00:00,1254.87,1255.79,1254.05,1255.02,1671,41,815650,Hydra,H1,XAUUSD
2013-12-12 07:00:00,1255.02,1255.88,1254.39,1254.96,2040,41,948350,Hydra,H1,XAUUSD
2013-12-12 08:00:00,1255.03,1255.44,1252.57,1254.18,1668,37,722100,Hydra,H1,XAUUSD
2013-12-12 09:00:00,1254.13,1256.92,1253.81,1255.91,2165,44,1071098,Hydra,H1,XAUUSD
2013-12-12 10:00:00,1255.95,1256.35,1251.9,1252.66,2792,44,1863740,Hydra,H1,XAUUSD
2013-12-12 11:00:00,1252.66,1253.32,1240.08,1241.51,5628,40,4029895,Hydra,H1,XAUUSD
2013-12-12 12:00:00,1241.43,1244.47,1240.73,1244.02,3095,42,1767540,Hydra,H1,XAUUSD
2013-12-12 13:00:00,1244.01,1244.79,1237.17,1239.34,3499,37,1557520,Hydra,H1,XAUUSD
2013-12-12 14:00:00,1239.28,1239.46,1233.57,1236.92,5540,39,2521140,Hydra,H1,XAUUSD
2013-12-12 15:00:00,1237.0,1237.82,1233.12,1235.22,6936,41,3919524,Hydra,H1,XAUUSD
2013-12-12 16:00:00,1235.25,1236.27,1224.91,1227.77,8054,38,4123834,Hydra,H1,XAUUSD
2013-12-12 17:00:00,1227.92,1230.05,1225.17,1228.92,6998,39,4186944,Hydra,H1,XAUUSD
2013-12-12 18:00:00,1228.91,1231.54,1227.48,1227.82,5117,36,3221580,Hydra,H1,XAUUSD
2013-12-12 19:00:00,1227.8,1230.59,1226.4,1230.1,4248,38,2872230,Hydra,H1,XAUUSD
2013-12-12 20:00:00,1230.12,1230.56,1223.89,1225.93,3636,37,2154721,Hydra,H1,XAUUSD
2013-12-12 21:00:00,1225.98,1229.25,1225.93,1226.81,2683,40,1595623,Hydra,H1,XAUUSD
2013-12-12 22:00:00,1226.91,1227.85,1225.08,1226.35,1927,39,703550,Hydra,H1,XAUUSD
2013-12-12 23:00:00,1226.35,1227.16,1225.07,1225.35,1191,40,564825,Hydra,H1,XAUUSD
2013-12-13 01:00:00,1225.85,1227.87,1225.68,1227.77,1333,43,438979,Hydra,H1,XAUUSD
2013-12-13 02:00:00,1227.77,1227.88,1225.81,1227.71,1761,41,1001700,Hydra,H1,XAUUSD
2013-12-13 03:00:00,1227.75,1228.81,1224.76,1227.07,4410,44,2215200,Hydra,H1,XAUUSD
2013-12-13 04:00:00,1227.07,1228.08,1226.43,1227.4,2699,43,555795,Hydra,H1,XAUUSD
2013-12-13 05:00:00,1227.43,1229.04,1227.35,1228.15,1945,35,523300,Hydra,H1,XAUUSD
2013-12-13 06:00:00,1228.16,1228.39,1226.74,1227.6,1993,43,643300,Hydra,H1,XAUUSD
2013-12-13 07:00:00,1227.62,1228.12,1226.67,1227.47,2235,43,347500,Hydra,H1,XAUUSD
2013-12-13 08:00:00,1227.46,1229.12,1227.45,1228.36,1843,39,710600,Hydra,H1,XAUUSD
2013-12-13 09:00:00,1228.36,1229.9,1225.58,1226.31,2283,40,1073090,Hydra,H1,XAUUSD
2013-12-13 10:00:00,1226.38,1228.22,1222.94,1227.65,4021,41,2244700,Hydra,H1,XAUUSD
2013-12-13 11:00:00,1227.73,1227.95,1224.85,1225.01,3188,40,1870780,Hydra,H1,XAUUSD
2013-12-13 12:00:00,1225.01,1225.61,1220.54,1223.81,4022,41,2493067,Hydra,H1,XAUUSD
2013-12-13 13:00:00,1223.87,1230.2,1223.87,1228.77,3556,34,2257429,Hydra,H1,XAUUSD
2013-12-13 14:00:00,1228.86,1234.08,1227.51,1229.45,4698,36,3368835,Hydra,H1,XAUUSD
2013-12-13 15:00:00,1229.53,1235.57,1227.42,1234.1,6348,36,4098547,Hydra,H1,XAUUSD
2013-12-13 16:00:00,1234.09,1234.66,1231.65,1232.76,6001,38,4564328,Hydra,H1,XAUUSD
2013-12-13 17:00:00,1232.72,1238.55,1231.21,1236.57,6391,37,4606404,Hydra,H1,XAUUSD
2013-12-13 18:00:00,1236.57,1238.1,1234.64,1236.45,4770,36,4398690,Hydra,H1,XAUUSD
2013-12-13 19:00:00,1236.45,1237.22,1234.44,1235.23,3170,39,1959290,Hydra,H1,XAUUSD
2013-12-13 20:00:00,1235.18,1235.76,1233.05,1233.18,2825,39,1618135,Hydra,H1,XAUUSD
2013-12-13 21:00:00,1233.21,1236.24,1232.84,1235.66,1825,40,950048,Hydra,H1,XAUUSD
2013-12-13 22:00:00,1235.66,1238.3,1235.1,1237.53,2312,41,1051765,Hydra,H1,XAUUSD
2013-12-13 23:00:00,1237.5,1238.65,1237.46,1238.41,997,47,462700,Hydra,H1,XAUUSD
2013-12-16 01:00:00,1237.69,1237.94,1235.96,1236.0,1032,37,501300,Hydra,H1,XAUUSD
2013-12-16 02:00:00,1236.03,1236.45,1235.02,1235.38,1959,38,899700,Hydra,H1,XAUUSD
2013-12-16 03:00:00,1235.37,1236.5,1234.69,1236.06,2812,38,1382397,Hydra,H1,XAUUSD
2013-12-16 04:00:00,1236.06,1237.22,1235.87,1236.46,2159,41,1055900,Hydra,H1,XAUUSD
2013-12-16 05:00:00,1236.51,1236.92,1234.49,1235.89,2381,38,1132800,Hydra,H1,XAUUSD
2013-12-16 06:00:00,1235.89,1235.99,1233.57,1233.62,1946,40,937600,Hydra,H1,XAUUSD
2013-12-16 07:00:00,1233.59,1235.27,1233.5,1235.06,2307,41,1139450,Hydra,H1,XAUUSD
2013-12-16 08:00:00,1235.04,1235.61,1233.39,1234.84,1726,41,830150,Hydra,H1,XAUUSD
2013-12-16 09:00:00,1234.88,1236.21,1232.71,1233.49,3037,38,1565910,Hydra,H1,XAUUSD
2013-12-16 10:00:00,1233.34,1233.55,1230.82,1231.38,3554,42,1710839,Hydra,H1,XAUUSD
2013-12-16 11:00:00,1231.37,1231.37,1227.75,1229.2,3578,43,1856168,Hydra,H1,XAUUSD
2013-12-16 12:00:00,1229.15,1232.27,1228.38,1229.27,4251,42,2074135,Hydra,H1,XAUUSD
2013-12-16 13:00:00,1229.27,1231.14,1228.8,1229.88,2753,40,1592940,Hydra,H1,XAUUSD
2013-12-16 14:00:00,1229.88,1235.89,1228.9,1235.32,4585,38,2462092,Hydra,H1,XAUUSD
2013-12-16 15:00:00,1235.33,1238.23,1233.69,1235.17,4948,37,3171143,Hydra,H1,XAUUSD
2013-12-16 16:00:00,1235.23,1237.03,1233.43,1234.65,5782,41,3298318,Hydra,H1,XAUUSD
2013-12-16 17:00:00,1234.59,1244.18,1234.52,1243.02,6091,39,3747482,Hydra,H1,XAUUSD
2013-12-16 18:00:00,1243.02,1251.74,1241.62,1247.8,6333,33,3702689,Hydra,H1,XAUUSD
2013-12-16 19:00:00,1247.9,1251.86,1245.26,1246.02,4499,35,2631769,Hydra,H1,XAUUSD
2013-12-16 20:00:00,1246.02,1246.19,1243.97,1244.02,4163,30,2224671,Hydra,H1,XAUUSD
