row_id,timestamp,strategy,symbol,bot,account,timeframe,signal,signal_type,confidence,reasoning,executed,entry_price,sl_price,tp_price,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,bar_open,bar_high,bar_low,bar_close,rsi,ema_20,price_above_ema,volume_ratio,rsi_crossover,bb_upper,bb_mid,bb_lower,bb_width,price_position_in_bb,adx,atr,regime,trigger,indicators_json
d4ffcb7e-4887-4817-b30c-e0418f2f8789,2026-04-12T01:18:00.496823+00:00,king_cobra,XAUUSD,king_cobra,46965474,m15,SELL,momentum_hunter,0.7500,RSI broke below 48 — momentum shift to bearish. price below EMA(20).,false,,,,,,,,,,,,,,4751.190000,4751.830000,4748.160000,4748.660000,37.95,4759.7658,False,0.52,bearish,,,,,,,,,,"{""rsi"":37.95,""ema_20"":4759.7658,""price_above_ema"":""False"",""current_volume"":2525.0,""volume_avg_50"":4844.72,""volume_ratio"":0.52,""rsi_crossover"":""bearish""}"
09eef828-4d6e-4986-b595-56603b5781ad,2026-04-12T01:18:58.891466+00:00,king_cobra,XAUUSD,king_cobra,46965474,m15,SELL,momentum_hunter,0.7500,RSI broke below 48 — momentum shift to bearish. price below EMA(20).,false,,,,,,,,,,,,,,4751.190000,4751.830000,4748.160000,4748.660000,37.95,4759.7658,False,0.52,bearish,,,,,,,,,,"{""rsi"":37.95,""ema_20"":4759.7658,""price_above_ema"":""False"",""current_volume"":2525.0,""volume_avg_50"":4844.72,""volume_ratio"":0.52,""rsi_crossover"":""bearish""}"
5eb50f3f-8e60-48f7-89fe-6d2895f60583,2026-04-12T01:20:00.082732+00:00,king_cobra,XAUUSD,king_cobra,46965474,m15,SELL,momentum_hunter,0.7500,RSI broke below 48 — momentum shift to bearish. price below EMA(20).,false,,,,,,,,,,,,,,4751.190000,4751.830000,4748.160000,4748.660000,37.95,4759.7658,False,0.52,bearish,,,,,,,,,,"{""rsi"":37.95,""ema_20"":4759.7658,""price_above_ema"":""False"",""current_volume"":2525.0,""volume_avg_50"":4844.72,""volume_ratio"":0.52,""rsi_crossover"":""bearish""}"
