timestamp,symbol,direction,entry,sl,tp,pnl,outcome,close,ema8,ema20,ema50,rsi,atr,adx,volume_ratio,ema8_ema20_diff,close_ema20_diff,h1_trend,spread,bar_range,bar_body
2026-03-23T07:36:23.991565+00:00,EURUSD-ECN,SELL,1.15264,1.15328,1.15073,-54.75,LOSS,1.15329,1.153031,1.153114,1.153681,50.65,0.000463,19.6,0.47,-0.178,0.3804,SELL,2,0.8199,0.1079
