timestamp,symbol,direction,entry,sl,tp,pnl,outcome,close,ema8,ema20,ema50,rsi,atr,adx,volume_ratio,ema8_ema20_diff,close_ema20_diff,h1_trend,spread,bar_range,bar_body
2026-03-25T11:47:42.618184+00:00,XAUUSD,BUY,4557.82,4541.77,4606.16,2019.49,WIN,4574.51,4576.678206,4569.334106,4562.898961,57.77,6.748117,8.06,0.49,1.0883,0.767,BUY,16,1.353,1.3396
2026-03-27T15:12:27.137296+00:00,XAUUSD,BUY,4453.32,4431.88,4517.64,2315.52,WIN,4521.7,4498.48904,4474.234437,4452.360273,79.08,13.262008,66.71,0.58,1.8289,3.5791,BUY,16,1.0232,0.5685
2026-03-27T17:15:51.335736+00:00,XAUUSD,BUY,4529.25,4503.67,4605.98,-775.8,LOSS,4502.89,4512.190896,4514.411175,4496.353399,43.73,10.138938,8.19,0.17,-0.219,-1.1363,BUY,16,0.8709,0.8088
2026-03-30T11:20:49.822078+00:00,XAUUSD,BUY,4535.92,4522.57,4575.97,-15.86,LOSS,4538.81,4536.66212,4534.471681,4530.408528,56.03,6.419693,16.69,0.2,0.3412,0.6758,BUY,16,1.4596,0.8926
2026-04-01T09:17:09.286075+00:00,XAUUSD,BUY,4734.0,4715.93,4788.2,-1356.75,LOSS,4716.29,4723.185202,4723.801753,4715.175218,44.11,7.180451,4.03,0.35,-0.0859,-1.0461,BUY,16,0.486,0.2618
2026-04-01T10:51:19.992845+00:00,XAUUSD,BUY,4728.23,4715.68,4765.87,37.62,WIN,4728.6,4729.239345,4725.882111,4720.258692,54.02,6.470081,17.88,0.28,0.5189,0.4201,BUY,16,1.3215,1.3122
2026-04-02T16:20:28.870720+00:00,XAUUSD,BUY,4674.84,4645.93,4761.57,-1331.7,LOSS,4645.93,4655.38848,4659.33661,4649.459134,41.32,11.438932,20.73,0.1,-0.3451,-1.172,SELL,16,0.1705,0.0516
