timestamp,symbol,direction,trigger,confidence,entry,sl,tp,lot,executed,rsi,adx,h1_trend,ema_fast,ema_slow,atr_pts,spread,volume_ratio,ml_action,ml_confidence,news_sentiment
2026-04-02T00:00:04.411341+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68091.5,68187.04176994796,67804.87469015611,5.0,False,43.44722849725706,28.798104753901864,BOTH,68102.83329168224,68116.401056212,9554,3150,0,SELL,0.46237608790397644,NEUTRAL
2026-04-02T01:15:03.666592+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68124.5,68317.15717187867,67546.52848436398,5.0,True,43.591279955795535,38.410575626540584,BOTH,68155.99636332066,68243.9800175235,19266,3150,0,SELL,0.5573974847793579,NEUTRAL
2026-04-02T03:10:30.890084+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66821.5,67019.72427465445,66226.82717603663,5.0,True,35.18522351369516,41.27084454972448,SELL,66845.5363091226,66858.97446199985,19822,3250,0,HOLD,0.3623192608356476,NEUTRAL
2026-04-02T05:40:08.086765+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66436.5,66555.97360787941,66078.07917636179,5.0,True,44.40180179583417,26.031729342307138,SELL,66435.43044591419,66415.49339462594,11947,3150,0,BUY,0.6028768420219421,NEUTRAL
2026-04-02T07:01:10.292942+00:00,USDJPY.i,BUY,EMA_PULLBACK,0.8,159.405,159.3239675612699,159.6480973161903,23.28,True,54.32105625227081,30.33509556826381,BUY,159.39661438047466,159.38334306415726,54,1,0,,,N/A
2026-04-02T07:01:10.527797+00:00,USDJPY.i,BUY,EMA_PULLBACK,0.8,159.405,159.3239675612699,159.6480973161903,23.22,True,54.32105625227081,30.33509556826381,BUY,159.39661438047466,159.38334306415726,54,1,0,,,N/A
2026-04-02T07:33:40.349255+00:00,EURUSD.i,SELL,MOMENTUM,0.75,1.15215,1.152972941341242,1.1496811759762744,16.64,True,39.42684373184152,28.205387891313862,SELL,1.1526269222141474,1.1528890983298554,55,1,1.241652754590985,,,N/A
2026-04-02T07:56:32.306045+00:00,USDJPY.i,BUY,EMA_PULLBACK,0.8,159.575,159.48229828036216,159.8531051589135,22.34,True,57.51966407892846,37.36446386660982,BUY,159.58230108124047,159.5855408831355,62,1,0,,,N/A
2026-04-02T08:09:04.107504+00:00,GBPJPY.i,BUY,EMA_PULLBACK,0.8,210.929,210.81859586643364,211.2602124006991,19.06,True,60.67630528073194,29.78784260746966,BOTH,210.90002781631097,210.85904028174133,92,20,0,,,N/A
2026-04-02T08:20:28.233900+00:00,USDJPY.i,BUY,EMA_PULLBACK,0.8,159.587,159.50229082474914,159.84112752575254,23.62,True,56.259323309354514,26.700839141207858,BUY,159.58890003378878,159.5932202457201,56,3,0,,,N/A
2026-04-02T08:37:07.402351+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66539.5,66639.46222213382,66239.61333359854,5.0,False,40.00698535875034,27.204704565466134,SELL,66603.37943450452,66666.87882741174,9996,3150,0,SELL,0.43348121643066406,NEUTRAL
2026-04-02T08:37:17.704907+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66542.5,66642.46222213382,66242.61333359854,5.0,False,40.166270118011056,27.204704565466134,SELL,66604.87943450452,66667.5454940784,9996,3150,0,SELL,0.43242254853248596,NEUTRAL
2026-04-02T09:30:02.625558+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66447.5,66546.63240058282,66150.10279825154,5.0,False,44.1627279234415,26.26483112437036,SELL,66426.11126925513,66421.91800877546,9913,3150,0,SELL,0.46860313415527344,NEUTRAL
2026-04-02T09:31:59.408159+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66416.5,66519.20382915424,66108.38851253726,5.0,False,42.37031564724258,26.26483112436791,SELL,66410.61126925513,66415.02911988657,10270,3150,0,SELL,0.5064643025398254,NEUTRAL
2026-04-02T09:42:30.598773+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66376.5,66478.15896918142,66071.52309245574,5.0,False,40.010417944895515,30.935219197620608,SELL,66397.15281731378,66408.33448816184,10166,3150,0,SELL,0.5180573463439941,NEUTRAL
2026-04-02T09:42:32.301084+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66376.5,66478.15896918142,66071.52309245574,5.0,False,40.010417944895515,30.935219197620608,SELL,66397.15281731378,66408.33448816184,10166,3150,0,SELL,0.5180573463439941,NEUTRAL
2026-04-02T09:45:27.682944+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66397.5,66493.96904279997,66108.09287160006,5.0,False,41.17570276431178,30.935206585166608,SELL,66405.8264086569,66411.80336733576,9647,3150,0,SELL,0.5025149583816528,NEUTRAL
2026-04-02T09:45:36.585785+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66393.5,66490.18332851426,66103.45001445721,5.0,False,40.91902005769311,30.93520658516641,SELL,66403.8264086569,66410.91447844685,9668,3250,0,SELL,0.4867526888847351,NEUTRAL
2026-04-02T09:52:06.015674+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66344.5,66441.35391305454,66053.93826083638,5.0,False,37.893554587298816,35.553698285879804,SELL,66369.16320432845,66392.69891533522,9685,3150,0,SELL,0.4282402992248535,NEUTRAL
2026-04-02T09:52:06.181866+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,66344.5,66441.35391305454,66053.93826083638,5.0,False,37.893554587298816,35.553698285879804,SELL,66369.16320432845,66392.69891533522,9685,3150,0,SELL,0.4282402992248535,NEUTRAL
2026-04-02T09:56:54.262113+00:00,GBPJPY.i,SELL,EMA_PULLBACK,0.8,210.649,210.729,210.409,25.16,True,40.827422202210286,25.859864080480147,SELL,210.67095688665574,210.69541678014727,67,24,0,,,N/A
2026-04-02T09:56:54.565088+00:00,GBPJPY.i,SELL,EMA_PULLBACK,0.8,210.649,210.729,210.409,25.1,True,40.827422202210286,25.859864080480147,SELL,210.67095688665574,210.69541678014727,67,24,0,,,N/A
2026-04-02T10:06:47.227418+00:00,EURUSD.i,SELL,EMA_PULLBACK,0.8,1.1520299999999999,1.1526229874753602,1.1502510375739192,21.61,True,37.692908646832464,25.370321880663212,SELL,1.152245272149235,1.152454210950524,40,1,0,,,N/A
2026-04-02T10:14:07.781626+00:00,BTCUSD,SELL,MOMENTUM,0.75,66256.5,66356.69918225594,65955.9024532322,5.0,False,34.01259848551692,42.117209137878135,SELL,66317.76020027052,66364.4566522969,10020,3150,1.2288430326918618,BUY,0.42948415875434875,NEUTRAL
2026-04-02T10:14:08.746844+00:00,BTCUSD,SELL,MOMENTUM,0.75,66250.5,66350.69918225594,65949.9024532322,5.0,False,33.71344771495981,42.117209137878135,SELL,66314.76020027052,66363.12331896355,10020,3250,1.2317412473916067,BUY,0.4269650876522064,NEUTRAL
