timestamp,symbol,direction,trigger,confidence,entry,sl,tp,lot,executed,rsi,adx,h1_trend,ema_fast,ema_slow,atr_pts,spread,volume_ratio,ml_action,ml_confidence,news_sentiment
2026-03-20T17:58:53.694851+00:00,USDJPY-ECN,BUY,EMA_PULLBACK,0.8,159.216,159.12434862598354,159.49095412204943,0.12,True,54.8694952913128,34.07324592814396,BUY,159.20570502928274,159.19909138808984,61,6,0,,,N/A
2026-03-20T18:22:18.159496+00:00,EURUSD-ECN,BUY,EMA_PULLBACK,0.8,1.15579,1.1549555047193216,1.1582934858420357,0.08,True,48.06510387059128,27.772078368559846,BOTH,1.156120341418774,1.156022946184032,56,1,0,,,N/A
2026-03-20T18:25:09.149662+00:00,EURUSD-ECN,SELL,MOMENTUM,0.75,1.15539,1.1562911640017044,1.1526865079948867,0.08,True,43.45261125046569,45.73202645573284,BOTH,1.1559202655479353,1.1559464751187962,60,1,1.2457735613695302,,,N/A
2026-03-20T18:25:29.607997+00:00,XAUUSD-ECN,SELL,EMA_PULLBACK,0.8,4549.56,4574.380962232495,4475.097113302516,0.01,True,37.005807812810986,40.994025949154654,SELL,4563.360810153299,4569.457047456025,1241,16,0,SELL,0.4744144678115845,N/A
2026-03-20T18:25:49.922800+00:00,USDJPY-ECN,BUY,EMA_PULLBACK,0.8,159.251,159.16368219320034,159.51295342039896,0.12,True,56.817218667919065,49.242908295112755,BUY,159.22787209302646,159.21268328688578,58,5,0,,,N/A
2026-03-20T18:40:13.148363+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,69637.11,69798.51306132838,69152.90081601487,0.02,True,41.72963776052868,31.06813881420573,SELL,69756.10019168386,69787.68777556722,16140,1710,0,BUY,0.5719329714775085,N/A
2026-03-20T18:44:43.619188+00:00,USOUSD-ECN,BUY,EMA_PULLBACK,0.8,99.155,98.63193917266905,100.72418248199286,0.01,True,65.03435905246033,26.79692971428968,BUY,98.46278218364388,98.28225928561352,44,64,0,,,NEUTRAL
2026-03-20T18:51:14.016796+00:00,GBPJPY-ECN,BUY,EMA_PULLBACK,0.8,212.411,212.31544104906328,212.69767685281013,0.08,True,57.37016645873376,26.184064323002893,BUY,212.43142265884933,212.37430983652854,80,10,0,,,BEARISH
2026-03-20T19:00:04.417133+00:00,EURUSD-ECN,SELL,EMA_PULLBACK,0.8,1.15519,1.1561815546779737,1.1522153359660787,0.12,True,42.043726868468525,47.22270688984699,BOTH,1.1557894448009476,1.155943091463848,66,1,0,,,BEARISH
2026-03-20T21:18:17.994954+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,70303.15,70157.77715526693,70739.26853419919,0.02,True,65.3005185836679,27.587842371993872,BOTH,70025.97811928391,69989.08522338427,14537,1711,0,SELL,0.6134434938430786,NEUTRAL
