timestamp,symbol,direction,trigger,confidence,entry,sl,tp,lot,executed,rsi,adx,h1_trend,ema_fast,ema_slow,atr_pts,spread,volume_ratio,ml_action,ml_confidence,news_sentiment
2026-04-07T02:22:17.322906+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68423.5,68562.12015837457,68007.63952487629,5.0,True,36.242060866735606,27.47484958658599,SELL,68439.46597709772,68468.8758174605,13862,3150,0,SELL,0.48160359263420105,NEUTRAL
2026-04-07T04:18:52.021486+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68577.5,68670.20413914972,68299.38758255086,5.0,False,40.810288638359005,28.56245024813735,SELL,68625.06394224953,68672.60451621957,9270,3150,0,SELL,0.6014893651008606,NEUTRAL
2026-04-07T04:21:17.667252+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68554.5,68645.15384227145,68282.53847318563,5.0,False,39.13392564767448,28.56244822307269,SELL,68591.28197112476,68647.39610520781,9065,3150,0,SELL,0.5881845951080322,NEUTRAL
2026-04-07T06:32:20.254196+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68502.5,68590.76512096742,68237.70463709775,5.0,False,36.99221614884646,32.085101619953086,SELL,68521.71657912109,68554.46723057958,8827,3350,0,BUY,0.6441978216171265,NEUTRAL
2026-04-07T06:45:08.914893+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68537.5,68620.56248200539,68288.31255398384,5.0,False,41.560097503136085,33.55638293173747,SELL,68536.15207239013,68544.8430636792,8306,3150,0,BUY,0.7541594505310059,NEUTRAL
2026-04-07T07:00:10.736682+00:00,USDJPY.i,BUY,EMA_PULLBACK,0.8,159.794,159.74547431513378,159.93957705459871,29.02,True,51.88653834926482,27.679219785026646,BUY,159.79069274608116,159.7858753568383,32,4,0,,,N/A
2026-04-07T07:00:32.639069+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68506.5,68590.92675452236,68253.21973643295,5.0,False,40.31404441190494,27.05608874415157,SELL,68529.20650904876,68539.76764785516,8443,3250,0,BUY,0.7007303237915039,NEUTRAL
2026-04-07T07:05:21.854579+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68526.5,68607.1462744832,68284.56117655041,5.0,False,41.8209288965258,30.825965431510486,SELL,68534.35325452438,68541.31310882562,8065,3250,0,BUY,0.675886332988739,NEUTRAL
2026-04-07T07:20:04.052795+00:00,GBPJPY.i,BUY,EMA_PULLBACK,0.8,211.551,211.47099999999998,211.791,19.44,True,56.26981429562698,33.61126773548566,BUY,211.56039449492886,211.5689470339761,62,19,0,,,N/A
2026-04-07T08:02:06.353812+00:00,EURUSD.i,BUY,EMA_PULLBACK,0.8,1.15512,1.1545643992591181,1.1567868022226453,17.4,True,66.45752391942116,30.27892020117447,BUY,1.1546954466850403,1.1544551984782294,37,1,0,,,N/A
2026-04-07T08:02:52.184649+00:00,GBPJPY.i,BUY,MOMENTUM,0.75,211.653,211.56074982926805,211.92975051219585,17.2,False,63.261776903745584,45.741521172709646,BUY,211.5872085722458,211.54746812803108,77,29,1.2557774483299904,,,N/A
2026-04-07T08:02:52.500705+00:00,USDJPY.i,SELL,MOMENTUM,0.75,159.72,159.7940729415263,159.49778117542107,20.81,True,38.093658087752424,45.383615529559904,BOTH,159.78594621404932,159.81364746138343,49,1,1.2814919838586543,,,N/A
2026-04-07T08:06:21.950822+00:00,GBPJPY.i,BUY,EMA_PULLBACK,0.8,211.571,211.48002484161287,211.8439254751614,17.05,True,57.145117732856406,37.66140305591307,BUY,211.55210428612293,211.5340307662464,76,21,0,,,N/A
2026-04-07T08:32:16.413182+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68801.5,68708.57161674822,69080.28514975533,5.0,False,62.19872061656042,44.55308275882775,BOTH,68784.44926340679,68741.23418617077,9293,3250,0,SELL,0.7375742793083191,NEUTRAL
2026-04-07T09:34:36.246457+00:00,USDJPY.i,SELL,EMA_PULLBACK,0.8,159.54,159.61454160541405,159.3163751837578,20.37,True,37.74457474912211,37.8712694081486,SELL,159.5422960889672,159.54466723925444,50,6,0,,,N/A
2026-04-07T09:34:59.391415+00:00,EURUSD.i,BUY,EMA_PULLBACK,0.8,1.15729,1.1565239153890423,1.1595882538328726,13.1,True,67.91339288355482,35.78953860521848,BUY,1.1571526684968823,1.1570267427977448,51,1,0,,,N/A
2026-04-07T10:26:24.341158+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,68764.5,68881.95971448871,68412.12085653387,4.23,True,37.39672478461479,26.1927483753976,SELL,68858.98676168313,68947.51123312736,11746,3250,0,BUY,0.6422915458679199,NEUTRAL
