timestamp,symbol,direction,trigger,confidence,entry,sl,tp,lot,executed,rsi,adx,h1_trend,ema_fast,ema_slow,atr_pts,spread,volume_ratio,ml_action,ml_confidence,news_sentiment
2026-03-25T09:34:16.662493+00:00,GBPJPY.i,SELL,EMA_PULLBACK,0.8,212.774,212.88478574597727,212.4416427620682,26.22,True,38.90022693523414,25.081207417938458,BOTH,212.82331585446855,212.87588528606594,92,18,0,,,N/A
2026-03-25T10:19:15.595788+00:00,XAUUSD,BUY,EMA_PULLBACK,0.8,4557.66,4541.563741743373,4605.948774769881,1.21,True,51.69147694338159,33.594356659288835,BUY,4556.554024112187,4555.148548213374,805,16,0,BUY,0.46480533480644226,BULLISH
2026-03-25T10:34:09.681113+00:00,GBPJPY.i,BUY,EMA_PULLBACK,0.8,213.042,212.948272221091,213.323183336727,29.84,True,59.45487281067892,25.38384543010649,BUY,213.0118750771129,212.9702265226018,78,14,0,,,N/A
2026-03-25T10:47:56.476122+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71549.5,0,0,0,False,65.5782318240569,,,,,,,,BUY,0.43259549140930176,
2026-03-25T10:48:07.442683+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71530.5,0,0,0,False,64.80012148384543,,,,,,,,BUY,0.4483071267604828,
2026-03-25T10:48:18.344553+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71510.5,0,0,0,False,63.94212696964143,,,,,,,,BUY,0.5039313435554504,
2026-03-25T10:48:39.981699+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71520.5,0,0,0,False,64.37628966187455,,,,,,,,BUY,0.45945826172828674,
2026-03-25T10:48:50.948430+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71521.5,0,0,0,False,64.41913158327903,,,,,,,,BUY,0.45945826172828674,
2026-03-25T10:49:01.837053+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71555.5,0,0,0,False,65.81685339966808,,,,,,,,BUY,0.44658172130584717,
2026-03-25T10:49:12.829292+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71508.5,0,0,0,False,63.85402140606712,,,,,,,,BUY,0.5267276167869568,
2026-03-25T10:49:24.192610+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71501.5,0,0,0,False,63.542232003611915,,,,,,,,BUY,0.5249466896057129,
2026-03-25T10:49:35.002777+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71496.5,0,0,0,False,63.316211673052884,,,,,,,,BUY,0.5366908311843872,
2026-03-25T10:49:46.009150+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71502.5,0,0,0,False,63.58710226134076,,,,,,,,BUY,0.5328608751296997,
2026-03-25T10:49:56.987813+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71527.5,0,0,0,False,64.67403466040128,,,,,,,,BUY,0.46994301676750183,
2026-03-25T11:02:49.159996+00:00,EURUSD.i,BUY,EMA_PULLBACK,0.8,1.1609,1.1601936983702623,1.163018904889213,25.33,True,61.951440937503726,25.061980683159657,BUY,1.1606275135962552,1.1603280017313222,47,1,0,,,N/A
