timestamp,symbol,direction,trigger,confidence,entry,sl,tp,lot,executed,rsi,adx,h1_trend,ema_fast,ema_slow,atr_pts,spread,volume_ratio,ml_action,ml_confidence,news_sentiment
2026-04-08T00:13:44.848461+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71991.5,71676.06815015781,72937.79554952656,1.55,True,64.06293151453531,48.08258070846157,BUY,71948.63934673382,71944.44509647545,31543,3250,0,HOLD,0.4879917800426483,BEARISH
2026-04-08T04:37:45.936753+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71594.5,0,0,0,False,60.73868947797097,,,,,,,,BUY,0.5521484017372131,
2026-04-08T04:37:56.324996+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71575.5,0,0,0,False,59.72338025485001,,,,,,,,BUY,0.5987461805343628,
2026-04-08T04:38:06.736687+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71566.5,0,0,0,False,59.22388857887359,,,,,,,,BUY,0.6075310707092285,
2026-04-08T04:38:17.103450+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71591.5,0,0,0,False,60.58179421815696,,,,,,,,BUY,0.5676182508468628,
2026-04-08T04:38:27.548812+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71586.5,0,0,0,False,60.3174968492748,,,,,,,,BUY,0.5438219904899597,
2026-04-08T04:38:38.008503+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71596.5,0,0,0,False,60.842594280707246,,,,,,,,BUY,0.5305647850036621,
2026-04-08T04:38:48.410707+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71614.5,0,0,0,False,61.75356475793236,,,,,,,,BUY,0.5259966254234314,
2026-04-08T04:38:58.845601+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71623.5,0,0,0,False,62.19333792926754,,,,,,,,BUY,0.5605615377426147,
2026-04-08T04:39:09.240393+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71623.5,0,0,0,False,62.19333792926754,,,,,,,,BUY,0.5654783844947815,
2026-04-08T04:39:19.732549+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71607.5,0,0,0,False,61.40438107906635,,,,,,,,BUY,0.5659854412078857,
2026-04-08T04:39:30.217584+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71593.5,0,0,0,False,60.68653001709228,,,,,,,,BUY,0.5674500465393066,
2026-04-08T04:39:40.742928+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71601.5,0,0,0,False,61.099965997653655,,,,,,,,BUY,0.5736732482910156,
2026-04-08T04:39:51.183040+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71598.5,0,0,0,False,60.94595056831703,,,,,,,,BUY,0.5736732482910156,
2026-04-08T05:06:11.417524+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71610.5,0,0,0,False,59.58011670133521,,,,,,,,BUY,0.6402238011360168,
2026-04-08T05:06:21.903684+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71621.5,0,0,0,False,60.25725322056102,,,,,,,,BUY,0.6310283541679382,
2026-04-08T05:06:32.348354+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71620.5,0,0,0,False,60.19663428679752,,,,,,,,BUY,0.6307741403579712,
2026-04-08T05:06:42.802366+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71620.5,0,0,0,False,60.19663428679752,,,,,,,,BUY,0.6307741403579712,
2026-04-08T05:06:53.218969+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71618.5,0,0,0,False,60.074839955587315,,,,,,,,BUY,0.6337878704071045,
2026-04-08T05:07:03.645992+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71618.5,0,0,0,False,60.074839955587315,,,,,,,,BUY,0.6337878704071045,
2026-04-08T05:07:14.029991+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71603.5,0,0,0,False,59.13706617554509,,,,,,,,BUY,0.6469269394874573,
2026-04-08T05:07:24.521339+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71598.5,0,0,0,False,58.81460801733826,,,,,,,,BUY,0.6495559811592102,
2026-04-08T05:07:35.083629+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71620.5,0,0,0,False,60.19663428679752,,,,,,,,BUY,0.6287708282470703,
2026-04-08T05:07:45.450586+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71615.5,0,0,0,False,59.89074447025386,,,,,,,,BUY,0.6366934180259705,
2026-04-08T05:07:55.830876+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71624.5,0,0,0,False,60.438007217895574,,,,,,,,BUY,0.618105411529541,
2026-04-08T05:08:06.307180+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71623.5,0,0,0,False,60.377938848896974,,,,,,,,BUY,0.6210231781005859,
2026-04-08T05:08:16.828232+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71635.5,0,0,0,False,61.08693578333562,,,,,,,,BUY,0.62898850440979,
2026-04-08T05:08:27.260043+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71621.5,0,0,0,False,60.25725322056102,,,,,,,,BUY,0.6273242235183716,
2026-04-08T05:08:37.670455+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71627.5,0,0,0,False,60.61712448463704,,,,,,,,BUY,0.6364316344261169,
2026-04-08T05:08:48.094058+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71628.5,0,0,0,False,60.67647035890189,,,,,,,,BUY,0.6364316344261169,
2026-04-08T05:08:58.520893+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71621.5,0,0,0,False,60.25725322056102,,,,,,,,BUY,0.6273242235183716,
2026-04-08T05:09:08.965279+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71632.5,0,0,0,False,60.912076011555385,,,,,,,,BUY,0.627864420413971,
2026-04-08T05:09:19.366246+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71627.5,0,0,0,False,60.61712448463704,,,,,,,,BUY,0.6353170275688171,
2026-04-08T05:09:29.813656+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71599.5,0,0,0,False,58.87950614125276,,,,,,,,BUY,0.6420547962188721,
2026-04-08T05:09:40.203633+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71624.5,0,0,0,False,60.438007217895574,,,,,,,,BUY,0.6185491681098938,
2026-04-08T05:09:50.657188+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71624.5,0,0,0,False,60.438007217895574,,,,,,,,BUY,0.6207326054573059,
2026-04-08T05:50:56.045437+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71782.5,0,0,0,False,67.63678281392339,,,,,,,,BUY,0.3602418303489685,
2026-04-08T05:51:06.411405+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71788.5,0,0,0,False,67.98360385300256,,,,,,,,BUY,0.36454159021377563,
2026-04-08T05:51:16.781809+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71793.5,0,0,0,False,68.26699333295068,,,,,,,,BUY,0.3975183069705963,
2026-04-08T05:51:27.182209+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,71793.5,0,0,0,False,68.26699333295068,,,,,,,,BUY,0.3975183069705963,
