timestamp,symbol,direction,trigger,confidence,entry,sl,tp,lot,executed,rsi,adx,h1_trend,ema_fast,ema_slow,atr_pts,spread,volume_ratio,ml_action,ml_confidence,news_sentiment
2026-04-01T01:59:52.825717+00:00,BTCUSD,SELL,EMA_PULLBACK,0.8,67719.5,67860.2891072631,67297.1326782107,4.77,True,33.383479107878074,47.94829071142185,BOTH,67768.57443125914,67855.15964272834,14079,3150,0,BUY,0.7194773554801941,BEARISH
2026-04-01T03:44:19.094811+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68022.5,0,0,0,False,60.67260673545167,,,,,,,,BUY,0.4803057014942169,
2026-04-01T03:44:29.754613+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68021.5,0,0,0,False,60.62682338549164,,,,,,,,BUY,0.49274885654449463,
2026-04-01T03:44:40.494467+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68013.5,0,0,0,False,60.25668297374437,,,,,,,,BUY,0.4992889165878296,
2026-04-01T03:44:50.993771+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,67998.5,0,0,0,False,59.54357578354129,,,,,,,,BUY,0.5031779408454895,
2026-04-01T04:18:08.314188+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68058.5,0,0,0,False,58.85716399784947,,,,,,,,BUY,0.4361654222011566,
2026-04-01T04:18:29.136624+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68053.5,0,0,0,False,58.56904729953876,,,,,,,,BUY,0.43826809525489807,
2026-04-01T04:18:39.538288+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68053.5,0,0,0,False,58.56904729953876,,,,,,,,BUY,0.43826809525489807,
2026-04-01T04:19:00.356913+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68064.5,0,0,0,False,59.197658296207535,,,,,,,,BUY,0.43184521794319153,
2026-04-01T04:19:41.884387+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68059.5,0,0,0,False,58.91430714036954,,,,,,,,BUY,0.45012786984443665,
2026-04-01T04:19:52.336880+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68058.5,0,0,0,False,58.85716399784947,,,,,,,,BUY,0.4657636284828186,
2026-04-01T04:20:33.788610+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68076.5,0,0,0,False,59.96231772533807,,,,,,,,BUY,0.4083421230316162,
2026-04-01T04:20:44.246059+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68098.5,0,0,0,False,61.20630751777767,,,,,,,,BUY,0.42073574662208557,
2026-04-01T04:21:04.898044+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68120.5,0,0,0,False,62.37532405810779,,,,,,,,BUY,0.4119522273540497,
2026-04-01T04:21:15.333868+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68103.5,0,0,0,False,61.4783272127958,,,,,,,,BUY,0.4037263095378876,
2026-04-01T04:22:18.111765+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68108.5,0,0,0,False,61.746558689944415,,,,,,,,BUY,0.4089597761631012,
2026-04-01T04:22:28.536250+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68112.5,0,0,0,False,61.95846923797609,,,,,,,,BUY,0.40388211607933044,
2026-04-01T04:22:38.968690+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68138.5,0,0,0,False,63.28064874089964,,,,,,,,BUY,0.4171900153160095,
2026-04-01T04:22:49.398936+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68118.5,0,0,0,False,62.27196917735338,,,,,,,,BUY,0.42494237422943115,
2026-04-01T04:23:10.171345+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68111.5,0,0,0,False,61.90571201426317,,,,,,,,BUY,0.4220876097679138,
2026-04-01T04:23:20.608608+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68117.5,0,0,0,False,62.22007850742698,,,,,,,,BUY,0.428989440202713,
2026-04-01T04:23:31.054220+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68125.5,0,0,0,False,62.63125065619387,,,,,,,,BUY,0.41867005825042725,
2026-04-01T04:23:41.438820+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68135.5,0,0,0,False,63.13279901995129,,,,,,,,BUY,0.4118580222129822,
2026-04-01T04:23:51.906302+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68154.5,0,0,0,False,64.04957223874118,,,,,,,,BUY,0.3952561020851135,
2026-04-01T04:24:02.367866+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68162.5,0,0,0,False,64.42208285722006,,,,,,,,BUY,0.41982579231262207,
2026-04-01T04:24:12.785220+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68142.5,0,0,0,False,63.47594685311928,,,,,,,,BUY,0.43966206908226013,
2026-04-01T04:24:23.232820+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68131.5,0,0,0,False,62.93380397415583,,,,,,,,BUY,0.4524407982826233,
2026-04-01T04:24:33.637191+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68127.5,0,0,0,False,62.73264907203569,,,,,,,,BUY,0.45845815539360046,
2026-04-01T04:24:44.079031+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68140.5,0,0,0,False,63.378558170984064,,,,,,,,BUY,0.44330909848213196,
2026-04-01T04:24:54.447715+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68121.5,0,0,0,False,62.4267894356105,,,,,,,,BUY,0.47822150588035583,
2026-04-01T04:25:15.344435+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68069.5,0,0,0,False,59.62278079833927,,,,,,,,BUY,0.4104372262954712,
2026-04-01T04:25:25.976242+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68075.5,0,0,0,False,60.002679037105864,,,,,,,,BUY,0.39344486594200134,
2026-04-01T04:25:36.534299+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68092.5,0,0,0,False,61.04124390527677,,,,,,,,BUY,0.4126775562763214,
2026-04-01T04:25:47.044675+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68078.5,0,0,0,False,60.18995993959498,,,,,,,,BUY,0.39004775881767273,
2026-04-01T04:25:57.526745+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68101.5,0,0,0,False,61.56953339436166,,,,,,,,BUY,0.4230252802371979,
2026-04-01T04:26:07.952378+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68086.5,0,0,0,False,60.68090716729182,,,,,,,,BUY,0.4016837179660797,
2026-04-01T04:26:18.395518+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68092.5,0,0,0,False,61.04124390527677,,,,,,,,BUY,0.4048447608947754,
2026-04-01T04:26:28.831696+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68089.5,0,0,0,False,60.861904906064645,,,,,,,,BUY,0.40492352843284607,
2026-04-01T04:26:39.296739+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68089.5,0,0,0,False,60.861904906064645,,,,,,,,BUY,0.40492352843284607,
2026-04-01T04:26:49.692672+00:00,BTCUSD,BUY,EMA_PULLBACK,0.8,68092.5,0,0,0,False,61.04124390527677,,,,,,,,BUY,0.40983647108078003,
