timestamp,symbol,bot,account,timeframe,signal,signal_type,trigger,confidence,atr,executed,entry_price,sl_price,sl,tp_price,tp,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,spread,spread_points,bar_open,bar_high,bar_low,bar_close,ema_fast,ema_slow,ema_separation,rsi,n_bar_high,n_bar_low,conditions_met,ema_50,nearest_sr_level,sr_distance_atr,pattern_type,pin_wick_size,pin_body_ratio,engulf_size_atr,inside_bar_vol_ratio,pattern_detected,sr_nearby,ema_20,momentum_fast_ema,momentum_slow_ema,breakout_high,breakout_low,pullback_distance_atr,volume_ratio,h1_trend,bb_upper,bb_lower,bb_mid,price_position_in_bb,adx,hold_reason
2026-03-12T00:00:29.837647+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,240.74217318424286,0,,,,,,,,,,,,,,,,17.07,17.07,70191.22,70224.22,70190.52,70197.92,,,,41.897715841077016,,,,,,,,,,,,,,,,,,,,,,70890.05958731238,70072.6384126876,70481.34899999999,0.14509238443309555,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:01:00.297322+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,243.16717318424264,0,,,,,,,,,,,,,,,,16.99,16.99,70191.22,70224.22,70156.57,70219.2,,,,42.69450117717947,,,,,,,,,,,,,,,,,,,,,,70886.6520071248,70078.17399287518,70482.41299999999,0.1398504413626746,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:01:30.762239+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,243.88360175567112,0,,,,,,,,,,,,,,,,16.99,16.99,70191.22,70234.25,70156.57,70196.66,,,,41.84984237704622,,,,,,,,,,,,,,,,,,,,,,70890.27012663268,70072.30187336731,70481.286,0.1454067760672737,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:02:01.236069+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,243.88360175567112,0,,,,,,,,,,,,,,,,17.09,17.09,70191.22,70234.25,70156.57,70188.98,,,,41.58133687192028,,,,,,,,,,,,,,,,,,,,,,70891.5742915385,70070.22970846147,70480.90199999999,0.14733194085872006,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:02:31.702741+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,243.9036017556721,0,,,,,,,,,,,,,,,,16.99,16.99,70191.22,70234.25,70156.29,70188.6,,,,41.570985369688394,,,,,,,,,,,,,,,,,,,,,,70891.6397472133,70070.12625278671,70480.883,0.14742758096485617,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:03:02.185145+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,243.9036017556721,0,,,,,,,,,,,,,,,,17.09,17.09,70191.22,70234.25,70156.29,70189.24,,,,41.58842244953252,,,,,,,,,,,,,,,,,,,,,,70891.52955622182,70070.30044377816,70480.915,0.14726652329941423,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:03:32.659893+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,243.9036017556721,0,,,,,,,,,,,,,,,,16.94,16.94,70191.22,70234.25,70156.29,70166.25,,,,40.971088814051086,,,,,,,,,,,,,,,,,,,,,,70895.6407568736,70063.89024312639,70479.7655,0.15311052385153534,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:04:03.256161+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,243.9036017556721,0,,,,,,,,,,,,,,,,16.94,16.94,70191.22,70234.25,70156.29,70207.33,,,,42.252769665404536,,,,,,,,,,,,,,,,,,,,,,70888.51805555704,70075.12094444296,70481.8195,0.14275813618025443,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:04:33.731450+00:00,BTCUSD,mamba,24848024,M15,HOLD,HOLD,NONE,0,243.9036017556721,0,,,,,,,,,,,,,,,,17.12,17.12,70191.22,70234.25,70156.29,70219.0,,,,42.68711433578453,,,,,,,,,,,,,,,,,,,,,,70886.68271552038,70078.1232844796,70482.40299999999,0.13989907380685485,14.668507504332647,"price_not_at_band,rsi_not_extreme"
2026-03-12T00:04:33.733092+00:00,USDJPY.s,mamba,24848024,M15,OUTSIDE_HOURS,OUTSIDE_HOURS,NONE,0,0.0737119962937897,0,,,,,,,,,,,,,,,,0.023,0.023,159.077,159.177,159.068,159.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.758334384120587,adx_too_high
