timestamp,symbol,bot,signal,trigger,confidence,entry_price,sl_price,tp_price,rsi,atr_pts,adx,h1_trend,volume_ratio,ml_action,ml_confidence,reason
2026-04-09T00:00:13.308776+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,71054.5,71166.27186155734,70719.18441532798,41.78796053091281,11177,25.80610692158975,SELL,0,BUY,0.4531944692134857,"Bearish pullback: high 71074.50 near EMA 71138.28, reject 71054.50, RSI 42"
2026-04-09T00:04:54.765714+00:00,XAUUSD,indian_king_cobra,SELL,MOMENTUM,0.75,4704.57,4710.743231701345,4686.050304895963,37.04743388711176,617,20.949821244613705,SELL,1.2463502854403625,SELL,0.6136603355407715,"Bearish EMA cross (3/8), vol 1.2x, RSI 37"
2026-04-09T00:09:02.768334+00:00,XAUUSD,indian_king_cobra,SELL,MOMENTUM,0.75,4701.93,4708.163715123694,4683.228854628919,34.68741928786369,623,30.106100433175687,SELL,1.2061692591616133,SELL,0.5772714614868164,"Bearish EMA cross (3/8), vol 1.2x, RSI 35"
2026-04-09T00:12:59.671726+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,71004.5,71116.47420669542,70668.57737991375,39.09982058513344,11197,23.028115467457138,SELL,0,BUY,0.5154206156730652,"Bearish pullback: high 71039.50 near EMA 71114.78, reject 71004.50, RSI 39"
2026-04-09T01:05:40.648426+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,70817.5,70935.74359513776,70462.76921458675,37.87355639978069,11824,26.7551511187131,SELL,0,SELL,0.532545268535614,"Bearish pullback: high 70875.50 near EMA 70916.82, reject 70817.50, RSI 38"
2026-04-09T01:05:51.985451+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4710.32,4717.196891875248,4689.689324374253,48.2237674233966,688,21.57002818629863,SELL,0,SELL,0.7651211023330688,"Bearish pullback: high 4715.82 near EMA 4711.32, reject 4710.32, RSI 48"
2026-04-09T01:28:25.149937+00:00,XAUUSD,indian_king_cobra,SELL,MOMENTUM,0.75,4704.13,4711.808677111459,4681.093968665626,41.96132813108233,768,28.681271106186653,SELL,1.2392822002530104,SELL,0.7042791247367859,"Bearish EMA cross (3/8), vol 1.2x, RSI 42"
2026-04-09T01:35:58.146435+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,70767.5,70915.61144562475,70323.16566312575,45.7254147757065,14811,19.73956234638218,SELL,0,SELL,0.4767044484615326,"Bearish pullback: high 70830.50 near EMA 70795.54, reject 70767.50, RSI 46"
2026-04-09T01:47:23.967092+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,70719.5,70857.6073887101,70305.17783386972,43.47471739041214,13811,21.30517668484488,SELL,0,SELL,0.43565207719802856,"Bearish pullback: high 70789.50 near EMA 70784.46, reject 70719.50, RSI 43"
2026-04-09T02:38:56.481769+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4732.01,4725.968902725695,4750.133291822914,63.68321696949058,604,26.66325369961703,BOTH,0,SELL,0.6339998841285706,"Bullish pullback: low 4725.88 near EMA 4721.96, bounce 4732.01, RSI 64"
