timestamp,symbol,bot,signal,trigger,confidence,entry_price,sl_price,tp_price,rsi,atr_pts,adx,h1_trend,volume_ratio,ml_action,ml_confidence,reason
2026-04-08T00:13:40.409014+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71961.5,71648.42529301495,72900.72412095513,63.593801704635574,31307,48.082580708462395,BUY,0,HOLD,0.48534658551216125,"Bullish pullback: low 71764.50 near EMA 71614.92, bounce 71961.50, RSI 64"
2026-04-08T00:18:31.230076+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,72072.5,71760.29797168204,73009.10608495389,65.4048801233101,31220,49.604665422048434,BUY,0,HOLD,0.5129117965698242,"Bullish pullback: low 71826.50 near EMA 71657.63, bounce 72072.50, RSI 65"
2026-04-08T00:25:20.649056+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71926.5,71640.92236814267,72783.232895572,61.94288881280269,28558,49.63201291582506,BUY,0,HOLD,0.517396092414856,"Bullish pullback: low 71895.50 near EMA 71696.49, bounce 71926.50, RSI 62"
2026-04-08T00:30:22.597069+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71960.5,71684.63199222612,72788.10402332166,62.656240937519144,27587,49.63201677106885,BUY,0,HOLD,0.47155457735061646,"Bullish pullback: low 71906.50 near EMA 71720.60, bounce 71960.50, RSI 63"
2026-04-08T00:35:03.025038+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4816.91,4804.411975609084,4854.404073172747,58.18714590892493,1250,30.87974507423874,BUY,0,BUY,0.4960468113422394,"Bullish pullback: low 4815.48 near EMA 4813.31, bounce 4816.91, RSI 58"
2026-04-08T00:36:18.693316+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71785.5,71512.43890123561,72604.68329629318,57.43228622531853,27306,37.516331890398234,BUY,0,HOLD,0.5134173631668091,"Bullish pullback: low 71724.50 near EMA 71709.11, bounce 71785.50, RSI 57"
2026-04-08T00:40:06.975530+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71973.5,71705.3157104267,72778.05286871991,61.40032666930082,26818,37.83844251202816,BUY,0,HOLD,0.5404717326164246,"Bullish pullback: low 71929.50 near EMA 71746.70, bounce 71973.50, RSI 61"
2026-04-08T00:40:07.418735+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4822.26,4809.919793589373,4859.280619231884,60.659039048834735,1234,27.03016308047386,BUY,0,BUY,0.39718982577323914,"Bullish pullback: low 4820.84 near EMA 4814.50, bounce 4822.26, RSI 61"
2026-04-08T00:50:11.222631+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4816.21,4804.440936879785,4851.517189360645,56.64439548116287,1177,21.493233206501266,BUY,0,SELL,0.37559306621551514,"Bullish pullback: low 4815.30 near EMA 4814.07, bounce 4816.21, RSI 57"
2026-04-08T00:55:03.034158+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4822.71,4811.025920874181,4857.762237377457,59.89954650831007,1168,31.3446964714174,BUY,0,BUY,0.46609577536582947,"Bullish pullback: low 4821.65 near EMA 4815.37, bounce 4822.71, RSI 60"
2026-04-08T01:00:02.691828+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4821.93,4809.977028599501,4857.788914201499,58.81824622130615,1195,23.34507763075085,BUY,0,SELL,0.4304976761341095,"Bullish pullback: low 4817.68 near EMA 4815.57, bounce 4821.93, RSI 59"
2026-04-08T01:06:16.254500+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4814.93,4802.331373321898,4852.725880034306,54.17693102380068,1260,16.853709760219758,BUY,0,BUY,0.4109817147254944,"Bullish pullback: low 4807.35 near EMA 4814.23, bounce 4814.93, RSI 54"
2026-04-08T16:37:16.538912+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4754.49,4762.3454900215565,4730.923529935329,46.418588500242485,786,16.297624766304246,SELL,0,SELL,0.6398333311080933,"Bearish pullback: high 4757.09 near EMA 4756.08, reject 4754.49, RSI 46"
2026-04-08T17:33:52.126344+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4747.8,4754.782885692378,4726.851342922867,39.88096613016126,698,22.306569967462618,SELL,0,SELL,0.5203710794448853,"Bearish pullback: high 4754.34 near EMA 4755.66, reject 4747.80, RSI 40"
2026-04-08T18:10:12.013610+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4741.81,4748.542896569841,4721.611310290479,42.50708199772003,673,36.51781431665221,SELL,0,SELL,0.6085175275802612,"Bearish pullback: high 4743.70 near EMA 4746.52, reject 4741.81, RSI 43"
2026-04-08T18:16:40.216930+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4742.44,4748.956312123299,4722.891063630103,43.059627829345786,652,33.42930724162407,SELL,0,SELL,0.6363962888717651,"Bearish pullback: high 4744.66 near EMA 4746.30, reject 4742.44, RSI 43"
2026-04-08T18:24:56.213175+00:00,XAUUSD,indian_king_cobra,SELL,MOMENTUM,0.75,4723.45,4731.910605881677,4698.068182354968,30.54845308727728,846,60.6606542664186,SELL,1.2305632787560499,BUY,0.4367714524269104,"Bearish EMA cross (3/8), vol 1.2x, RSI 31"
2026-04-08T18:41:33.976189+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,71335.5,71495.05072538528,70856.84782384415,39.27360127251288,15955,19.2899891259399,BOTH,0,HOLD,0.3474785387516022,"Bearish pullback: high 71483.50 near EMA 71578.31, reject 71335.50, RSI 39"
2026-04-08T19:17:37.680142+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,71231.5,71380.55315210672,70784.34054367986,40.64118800005564,14905,23.502575764430272,BOTH,0,HOLD,0.4171464741230011,"Bearish pullback: high 71295.50 near EMA 71381.40, reject 71231.50, RSI 41"
2026-04-08T19:18:10.584570+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4713.07,4721.014596359863,4689.236210920408,37.181710164934984,794,42.391566367929414,SELL,0,SELL,0.45482856035232544,"Bearish pullback: high 4718.62 near EMA 4721.82, reject 4713.07, RSI 37"
2026-04-08T19:22:30.113810+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,71193.5,71340.54935472253,70752.3519358324,39.17241765166062,14705,23.502581295065696,BOTH,0,SELL,0.4098118841648102,"Bearish pullback: high 71261.50 near EMA 71362.65, reject 71193.50, RSI 39"
2026-04-08T19:27:11.840453+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,71152.5,71302.40807266724,70702.77578199828,37.54060676115342,14991,29.08098349796985,BOTH,0,SELL,0.4166765511035919,"Bearish pullback: high 71261.50 near EMA 71343.41, reject 71152.50, RSI 38"
