timestamp,symbol,bot,signal,trigger,confidence,entry_price,sl_price,tp_price,rsi,atr_pts,adx,h1_trend,volume_ratio,ml_action,ml_confidence,reason
2026-04-06T00:05:36.321549+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4618.73,4629.514329798749,4586.377010603751,43.18404362056857,1078,35.70564173640268,SELL,0,BUY,0.537202775478363,"Bearish pullback: high 4625.72 near EMA 4625.26, reject 4618.73, RSI 43"
2026-04-06T00:10:06.959901+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4622.48,4632.697234661737,4591.828296014787,45.09516868430716,1022,34.513635352056724,SELL,0,BUY,0.4861045479774475,"Bearish pullback: high 4623.19 near EMA 4625.38, reject 4622.48, RSI 45"
2026-04-06T00:16:36.310156+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4623.47,4633.670697267833,4592.867908196503,45.87452730668941,1020,28.84010938857132,SELL,0,BUY,0.5007703900337219,"Bearish pullback: high 4628.73 near EMA 4625.52, reject 4623.47, RSI 46"
2026-04-06T00:25:04.986487+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4616.44,4626.387780091427,4586.5966597257175,42.48928443373575,995,41.191379096831795,SELL,0,BUY,0.4894891679286957,"Bearish pullback: high 4617.09 near EMA 4623.25, reject 4616.44, RSI 42"
2026-04-06T00:45:05.501849+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4618.54,4628.47203531392,4588.743894058241,46.87384942116949,993,26.613239000819355,SELL,0,SELL,0.7307714819908142,"Bearish pullback: high 4619.13 near EMA 4619.65, reject 4618.54, RSI 47"
2026-04-06T00:50:08.527731+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4617.42,4626.933726818734,4588.878819543798,46.2155805724653,951,26.613241960541917,SELL,0,SELL,0.6615530252456665,"Bearish pullback: high 4617.80 near EMA 4619.37, reject 4617.42, RSI 46"
2026-04-06T00:55:21.997668+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69118.5,68936.01616486047,69665.9515054186,62.572588580073734,18248,42.375025868752346,BUY,0,HOLD,0.504951536655426,"Bullish pullback: low 69089.50 near EMA 68976.62, bounce 69118.50, RSI 63"
2026-04-06T00:56:38.238847+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4619.64,4629.097746363547,4591.2667609093605,47.73836854066556,946,22.784049262794756,SELL,0,SELL,0.6636703014373779,"Bearish pullback: high 4623.56 near EMA 4619.73, reject 4619.64, RSI 48"
2026-04-06T01:00:02.557612+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69060.5,68882.68847823754,69593.93456528739,59.875946903645065,17781,32.060505582465126,BUY,0,HOLD,0.4736483693122864,"Bullish pullback: low 69046.50 near EMA 68979.09, bounce 69060.50, RSI 60"
2026-04-06T01:55:14.081524+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4625.96,4635.173177470355,4598.320467588935,49.03626499931331,921,19.770406530032968,SELL,0,SELL,0.5226132869720459,"Bearish pullback: high 4626.63 near EMA 4627.19, reject 4625.96, RSI 49"
2026-04-06T02:10:25.588951+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,68962.5,68816.18876736262,69401.43369791213,56.758568686870916,14631,20.5080358277748,BUY,0,BUY,0.5810151100158691,"Bullish pullback: low 68867.50 near EMA 68883.68, bounce 68962.50, RSI 57"
2026-04-06T02:16:54.664735+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4646.56,4637.300080871751,4674.339757384749,60.966798814548845,926,17.976354715769986,BOTH,0,SELL,0.5361426472663879,"Bullish pullback: low 4636.27 near EMA 4630.39, bounce 4646.56, RSI 61"
2026-04-06T02:28:48.765970+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69174.5,69005.98771244628,69680.03686266116,62.441346897493865,16851,44.0724902320223,BUY,0,BUY,0.44614487886428833,"Bullish pullback: low 69081.50 near EMA 68967.37, bounce 69174.50, RSI 62"
2026-04-06T02:46:23.623250+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69275.5,69114.63392648853,69758.09822053442,62.796272774881366,16087,46.008163884636645,BUY,0,HOLD,0.4287237524986267,"Bullish pullback: low 69168.50 near EMA 69062.89, bounce 69275.50, RSI 63"
2026-04-06T02:56:57.071016+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69204.5,69057.4675156319,69645.5974531043,59.75168484364814,14703,46.00816425048692,BUY,0,HOLD,0.46724575757980347,"Bullish pullback: low 69185.50 near EMA 69082.60, bounce 69204.50, RSI 60"
2026-04-06T03:00:11.775715+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69183.5,69043.07697660678,69604.76907017964,58.65679909771536,14042,46.008163148383325,BUY,0,HOLD,0.47757577896118164,"Bullish pullback: low 69175.50 near EMA 69089.80, bounce 69183.50, RSI 59"
2026-04-06T03:06:29.463927+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69222.5,69083.29596596444,69640.1121021067,60.50290546510458,13920,39.82643334382081,BUY,0,HOLD,0.4925117492675781,"Bullish pullback: low 69146.50 near EMA 69102.52, bounce 69222.50, RSI 61"
2026-04-06T03:10:05.679726+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69157.5,69024.63197603861,69556.10407188417,56.77833940525532,13287,34.67626337183394,BUY,0,HOLD,0.424256831407547,"Bullish pullback: low 69139.50 near EMA 69101.55, bounce 69157.50, RSI 57"
2026-04-06T03:15:09.635544+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69121.5,68988.66847094802,69519.99458715596,54.332448978741645,13283,28.594539585419973,BUY,0,HOLD,0.4562050998210907,"Bullish pullback: low 69104.50 near EMA 69098.80, bounce 69121.50, RSI 54"
2026-04-06T03:19:19.379373+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4629.5,4638.765901354654,4601.70229593604,42.98130860033789,927,16.01849630208289,SELL,0,BUY,0.5037218332290649,"Bearish pullback: high 4636.37 near EMA 4639.74, reject 4629.50, RSI 43"
2026-04-06T03:30:59.651448+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4629.72,4637.993965287417,4604.898104137748,43.860012440199476,827,17.110115064182903,SELL,0,SELL,0.45805323123931885,"Bearish pullback: high 4631.40 near EMA 4637.17, reject 4629.72, RSI 44"
2026-04-06T03:31:53.233742+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69173.5,69045.93205676273,69556.20382971183,57.00302311509834,12757,18.219888447469266,BUY,0,BUY,0.49510642886161804,"Bullish pullback: low 69125.50 near EMA 69108.89, bounce 69173.50, RSI 57"
2026-04-06T03:35:09.223406+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4631.19,4639.2435289403475,4607.029413178955,45.02562490384648,805,22.270138493455025,SELL,0,SELL,0.6105113625526428,"Bearish pullback: high 4631.79 near EMA 4636.74, reject 4631.19, RSI 45"
2026-04-06T03:36:35.378576+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,69185.5,69061.9981355656,69556.0055933032,57.72601922158941,12350,21.653999038888525,BUY,0,BUY,0.41826626658439636,"Bullish pullback: low 69145.50 near EMA 69115.76, bounce 69185.50, RSI 58"
2026-04-06T03:45:03.445928+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4632.53,4640.2478095942115,4609.3765712173645,46.7141661387312,772,24.743595921416922,SELL,0,SELL,0.6433115005493164,"Bearish pullback: high 4632.90 near EMA 4635.86, reject 4632.53, RSI 47"
2026-04-06T03:50:05.802682+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4634.45,4641.871383947547,4612.185848157358,48.44753849410616,742,20.700090241080712,SELL,0,SELL,0.676464855670929,"Bearish pullback: high 4634.86 near EMA 4635.93, reject 4634.45, RSI 48"
