timestamp,symbol,bot,signal,trigger,confidence,entry_price,sl_price,tp_price,rsi,atr_pts,adx,h1_trend,volume_ratio,ml_action,ml_confidence,reason
2026-03-26T00:00:12.921446+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71335.5,71227.20567055685,71660.38298832942,59.61035939436222,10829,18.034839999991032,BUY,0,BUY,0.4703642725944519,"Bullish pullback: low 71287.50 near EMA 71240.86, bounce 71335.50, RSI 60"
2026-03-26T00:14:10.673852+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4526.62,4515.923989900444,4558.708030298668,61.58947281826571,1070,16.714048601752275,BOTH,0,BUY,0.4960397779941559,"Bullish pullback: low 4508.89 near EMA 4508.60, bounce 4526.62, RSI 62"
2026-03-26T00:31:34.022540+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71318.5,71209.8919326899,71644.32420193027,58.138757601896565,10861,18.744389366692534,BUY,0,BUY,0.515751302242279,"Bullish pullback: low 71230.50 near EMA 71238.57, bounce 71318.50, RSI 58"
2026-03-26T00:35:11.237026+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71284.5,71180.04250340951,71597.87248977149,55.9683604757557,10446,21.22581687983711,BUY,0,BUY,0.4835212826728821,"Bullish pullback: low 71259.50 near EMA 71237.86, bounce 71284.50, RSI 56"
2026-03-26T00:40:04.498052+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71298.5,71196.40171313209,71604.79486060372,57.0396177762978,10210,22.79761172276048,BUY,0,BUY,0.486569881439209,"Bullish pullback: low 71292.50 near EMA 71243.90, bounce 71298.50, RSI 57"
2026-03-26T00:45:29.091091+00:00,BTCUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,71329.5,71229.23525850827,71630.29422447518,59.372594399036664,10026,22.797628901492438,BUY,0,BUY,0.5014873147010803,"Bullish pullback: low 71299.50 near EMA 71253.00, bounce 71329.50, RSI 59"
2026-03-26T01:20:04.229120+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4531.2,4522.408311238289,4557.575066285134,56.80768982057623,879,27.82912762501702,BOTH,0,BUY,0.5288084149360657,"Bullish pullback: low 4530.49 near EMA 4526.50, bounce 4531.20, RSI 57"
2026-03-26T01:26:20.806295+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4533.81,4524.819349945368,4560.781950163898,58.91016820615565,899,27.829125265628868,BOTH,0,BUY,0.5128476023674011,"Bullish pullback: low 4529.66 near EMA 4527.22, bounce 4533.81, RSI 59"
2026-03-26T01:30:17.438466+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4536.47,4527.758120895817,4562.60563731255,60.95312739374815,871,27.953072727537567,BOTH,0,BUY,0.5159129500389099,"Bullish pullback: low 4534.24 near EMA 4528.18, bounce 4536.47, RSI 61"
2026-03-26T01:35:07.227011+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4531.49,4522.920143327884,4557.199570016346,55.81884478838863,857,29.610717181414408,BOTH,0,BUY,0.49293261766433716,"Bullish pullback: low 4530.54 near EMA 4527.98, bounce 4531.49, RSI 56"
2026-03-26T01:41:34.474098+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4533.02,4524.303653778834,4559.169038663501,57.22778669826365,872,21.19611702659309,BOTH,0,BUY,0.4303424656391144,"Bullish pullback: low 4528.10 near EMA 4528.39, bounce 4533.02, RSI 57"
2026-03-26T01:45:19.644260+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4531.63,4523.161760315126,4557.034719054622,55.98953993627886,847,26.89624193659287,BOTH,0,BUY,0.4991059899330139,"Bullish pullback: low 4529.53 near EMA 4528.46, bounce 4531.63, RSI 56"
2026-03-26T01:53:10.924123+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4533.38,4524.371991744265,4560.404024767205,56.76519966144933,901,18.673449918353526,BOTH,0,BUY,0.4761795103549957,"Bullish pullback: low 4522.69 near EMA 4528.38, bounce 4533.38, RSI 57"
2026-03-26T02:00:00.034280+00:00,XAUUSD,indian_king_cobra,BUY,MOMENTUM,0.75,4535.55,4526.606900380199,4562.379298859405,58.73743868862872,894,23.34205726572406,BOTH,1.2170924423342664,SELL,0.4493645429611206,"Bullish EMA cross (3/8), vol 1.2x, RSI 59"
2026-03-26T02:07:09.396903+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,71165.5,71269.42998614404,70853.71004156789,44.16769954974658,10393,21.93405290131662,BOTH,0,BUY,0.5233569741249084,"Bearish pullback: high 71231.50 near EMA 71230.32, reject 71165.50, RSI 44"
2026-03-26T02:10:15.263775+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4530.12,4522.0210606880055,4554.416817935983,52.5691852511392,810,19.62729022954721,BOTH,0,BUY,0.46954503655433655,"Bullish pullback: low 4529.27 near EMA 4529.40, bounce 4530.12, RSI 53"
2026-03-26T02:15:51.810843+00:00,XAUUSD,indian_king_cobra,BUY,EMA_PULLBACK,0.8,4532.44,4524.505270365345,4556.244188903965,54.857140292056066,793,19.627275803382513,BOTH,0,BUY,0.49352526664733887,"Bullish pullback: low 4530.75 near EMA 4529.79, bounce 4532.44, RSI 55"
2026-03-26T02:35:40.085456+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4517.62,4525.670124367218,4493.469626898347,40.28839207989704,805,18.93688559396496,SELL,0,BUY,0.7642537951469421,"Bearish pullback: high 4524.12 near EMA 4527.46, reject 4517.62, RSI 40"
2026-03-26T02:47:44.526817+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4517.08,4525.142374215961,4492.892877352117,41.50219658679351,806,28.703580595366994,SELL,0,BUY,0.8058636784553528,"Bearish pullback: high 4521.37 near EMA 4525.57, reject 4517.08, RSI 42"
2026-03-26T03:15:07.825749+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,70927.5,71033.61801439166,70609.14595682501,45.81856710410299,10612,28.43581346500702,BOTH,0,BUY,0.5709267854690552,"Bearish pullback: high 70932.50 near EMA 70943.60, reject 70927.50, RSI 46"
2026-03-26T03:18:12.603414+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4508.41,4516.2190543641955,4484.982836907412,38.962840578614504,781,33.76013997063007,SELL,0,BUY,0.7533323168754578,"Bearish pullback: high 4514.14 near EMA 4517.95, reject 4508.41, RSI 39"
2026-03-26T03:20:02.138132+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,70865.5,70968.3544817195,70556.93655484146,42.1947917827431,10285,28.435840331337864,SELL,0,BUY,0.5488671064376831,"Bearish pullback: high 70865.50 near EMA 70930.90, reject 70865.50, RSI 42"
2026-03-26T03:40:01.342527+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,70821.5,70935.10217147856,70480.6934855643,44.04580603092119,11360,31.817359962856415,SELL,0,SELL,0.4448869228363037,"Bearish pullback: high 70827.50 near EMA 70871.20, reject 70821.50, RSI 44"
2026-03-26T03:51:07.669790+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4511.9,4518.6615950251735,4491.615214924477,44.71176924792904,676,16.97096300298361,SELL,0,BUY,0.7562008500099182,"Bearish pullback: high 4515.43 near EMA 4515.45, reject 4511.90, RSI 45"
2026-03-26T03:52:23.248047+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,70764.5,70875.7754274101,70430.67371776969,40.95542345079371,11128,35.23101624985048,SELL,0,SELL,0.4062778949737549,"Bearish pullback: high 70801.50 near EMA 70853.30, reject 70764.50, RSI 41"
2026-03-26T03:55:07.638447+00:00,XAUUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4510.41,4516.814695488644,4491.195913534067,43.39184330789072,640,20.226405513098467,SELL,0,BUY,0.7476203441619873,"Bearish pullback: high 4510.81 near EMA 4514.87, reject 4510.41, RSI 43"
2026-03-26T03:55:50.265612+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,70853.5,70963.67922963134,70522.962311106,46.91229511089895,11018,34.010494486948716,SELL,0,SELL,0.49973759055137634,"Bearish pullback: high 70878.50 near EMA 70862.02, reject 70853.50, RSI 47"
