timestamp,symbol,bot,signal,trigger,confidence,entry_price,sl_price,tp_price,rsi,atr_pts,adx,h1_trend,volume_ratio,ml_action,ml_confidence,reason
2026-03-23T00:02:57.288122+00:00,XAUUSD-ECN,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4452.36,4467.730227963122,4406.249316110633,29.758611768674115,1537,56.29401211156613,SELL,0,BUY,0.6835310459136963,"Bearish pullback: high 4473.29 near EMA 4483.84, reject 4452.36, RSI 30"
2026-03-23T00:39:09.043208+00:00,BTCUSD,indian_king_cobra,SELL,MOMENTUM,0.75,67611.11,67786.31040838164,67085.50877485507,33.38569333527305,17520,27.28577098513992,SELL,1.2381630319894734,HOLD,0.4930803179740906,"Bearish EMA cross (3/8), vol 1.2x, RSI 33"
2026-03-23T00:40:09.467424+00:00,BTCUSD,indian_king_cobra,SELL,MOMENTUM,0.75,67515.44,67686.31823964402,67002.80528106795,30.865150711189955,17088,33.097540182368064,SELL,1.4551578220130403,BUY,0.47414255142211914,"Bearish EMA cross (3/8), vol 1.5x, RSI 31"
2026-03-23T00:52:41.089382+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,67705.99,67883.91899325876,67172.20302022374,39.58702246213282,17793,20.071056653832166,SELL,0,HOLD,0.4702804684638977,"Bearish pullback: high 67879.50 near EMA 67899.17, reject 67705.99, RSI 40"
2026-03-23T01:10:03.566290+00:00,XAUUSD-ECN,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4395.22,4422.104266438672,4314.567200683984,42.48020598898298,2688,32.132279429480064,SELL,0,BUY,0.42023199796676636,"Bearish pullback: high 4401.22 near EMA 4408.79, reject 4395.22, RSI 42"
2026-03-23T01:51:55.402079+00:00,XAUUSD-ECN,indian_king_cobra,SELL,MOMENTUM,0.75,4408.39,4433.248744733354,4333.81376579994,45.01166418173164,2486,15.551876902050429,SELL,1.2659570365228123,SELL,0.47201117873191833,"Bearish EMA cross (3/8), vol 1.3x, RSI 45"
2026-03-23T01:54:59.936602+00:00,XAUUSD-ECN,indian_king_cobra,SELL,MOMENTUM,0.75,4407.1,4430.4972018749295,4336.908394375214,44.686533382396604,2340,17.801253336812028,SELL,1.2260730951676972,SELL,0.5244827270507812,"Bearish EMA cross (3/8), vol 1.2x, RSI 45"
2026-03-23T01:59:59.532256+00:00,XAUUSD-ECN,indian_king_cobra,SELL,MOMENTUM,0.75,4388.48,4412.225666908555,4317.2429992743355,40.36696105834698,2375,28.856887771253962,SELL,1.249793343761525,HOLD,0.6825886368751526,"Bearish EMA cross (3/8), vol 1.2x, RSI 40"
2026-03-23T02:05:52.675076+00:00,XAUUSD-ECN,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4415.01,4439.929495945488,4340.251512163536,48.196464592360655,2492,20.341936287902186,SELL,0,SELL,0.6186469793319702,"Bearish pullback: high 4422.03 near EMA 4416.15, reject 4415.01, RSI 48"
2026-03-23T02:25:07.062660+00:00,XAUUSD-ECN,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4404.37,4426.873583521873,4336.859249434379,46.17449430599392,2250,25.15474026636745,SELL,0,SELL,0.6724161505699158,"Bearish pullback: high 4405.43 near EMA 4411.08, reject 4404.37, RSI 46"
2026-03-23T02:30:11.804137+00:00,XAUUSD-ECN,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4394.82,4417.1340928328345,4327.877721501496,43.56224131727517,2231,29.704934519789287,SELL,0,BUY,0.4314289689064026,"Bearish pullback: high 4399.81 near EMA 4409.08, reject 4394.82, RSI 44"
2026-03-23T02:36:38.737536+00:00,XAUUSD-ECN,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4387.81,4410.075229020562,4321.014312938315,41.746478462304474,2227,36.04644795163254,SELL,0,BUY,0.5800179243087769,"Bearish pullback: high 4391.77 near EMA 4406.51, reject 4387.81, RSI 42"
2026-03-23T02:46:54.273350+00:00,XAUUSD-ECN,indian_king_cobra,SELL,EMA_PULLBACK,0.8,4370.23,4392.302632153103,4304.012103540688,38.71012500391462,2207,41.299296306858416,SELL,0,BUY,0.8087193965911865,"Bearish pullback: high 4384.65 near EMA 4400.09, reject 4370.23, RSI 39"
