timestamp,symbol,bot,signal,trigger,confidence,entry_price,sl_price,tp_price,rsi,atr_pts,adx,h1_trend,volume_ratio,ml_action,ml_confidence,reason
2026-03-22T00:45:21.009749+00:00,BTCUSD,indian_king_cobra,SELL,MOMENTUM,0.75,68996.92,69217.95170949193,68333.82487152422,37.412439931064974,22103,47.341890991000845,SELL,1.4023499734466278,HOLD,0.5540224313735962,"Bearish EMA cross (3/8), vol 1.4x, RSI 37"
2026-03-22T00:52:51.339287+00:00,BTCUSD,indian_king_cobra,SELL,MOMENTUM,0.75,68811.36,69037.9461239332,68131.60162820041,33.79043867758345,22659,52.14268331840983,SELL,1.2435416064952987,BUY,0.5414727330207825,"Bearish EMA cross (3/8), vol 1.2x, RSI 34"
2026-03-22T00:55:22.418006+00:00,BTCUSD,indian_king_cobra,SELL,MOMENTUM,0.75,68837.63,69052.85976610995,68191.94070167016,34.23109909445287,21523,53.31466285354778,SELL,1.9275028768699656,BUY,0.5251861214637756,"Bearish EMA cross (3/8), vol 1.9x, RSI 34"
2026-03-22T01:05:34.057173+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,69008.29,69213.65270635758,68392.20188092723,40.117000318525186,20536,38.079989725764186,SELL,0,HOLD,0.3956502676010132,"Bearish pullback: high 69056.55 near EMA 69185.21, reject 69008.29, RSI 40"
2026-03-22T01:16:36.457545+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,68956.01,69156.34813477745,68354.99559566763,40.25066699830904,20034,39.22111081384453,SELL,0,BUY,0.42030346393585205,"Bearish pullback: high 68993.25 near EMA 69132.77, reject 68956.01, RSI 40"
2026-03-22T01:20:07.241721+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,69018.72,69212.95989950205,68436.00030149386,42.49418618988086,19424,30.248673961783513,SELL,0,HOLD,0.38414114713668823,"Bearish pullback: high 69039.47 near EMA 69129.09, reject 69018.72, RSI 42"
2026-03-22T01:25:28.442442+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,69020.41,69207.2972557728,68459.7482326816,42.50844584867878,18689,29.49132520213133,SELL,0,HOLD,0.4273577034473419,"Bearish pullback: high 69050.65 near EMA 69120.16, reject 69020.41, RSI 43"
2026-03-22T01:30:10.560773+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,69004.05,69182.72643388317,68468.02069835048,42.02732784485706,17868,31.002617912258742,SELL,0,BUY,0.5088409781455994,"Bearish pullback: high 69025.30 near EMA 69109.00, reject 69004.05, RSI 42"
2026-03-22T01:36:21.274519+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,68999.25,69171.99887676802,68481.00336969596,41.886289689289455,17275,29.10257155450577,SELL,0,HOLD,0.4387190341949463,"Bearish pullback: high 69019.56 near EMA 69098.17, reject 68999.25, RSI 42"
2026-03-22T01:50:23.331459+00:00,BTCUSD,indian_king_cobra,SELL,EMA_PULLBACK,0.8,68917.1,69083.74694182265,68417.15917453208,41.159509886513845,16665,35.725443045344704,SELL,0,HOLD,0.6035196185112,"Bearish pullback: high 68940.05 near EMA 69033.98, reject 68917.10, RSI 41"
