asset,strategy,entry_time,exit_time,direction,bars_held,entry,exit,atr_entry,pnl_r,exit_reason
BTC,bb_rsi_combo,2025-04-12 12:20:00+00:00,2025-04-12 12:30:00+00:00,SELL,2,83668.76,83581.14776090006,87.61223909993375,1.0,tp
BTC,bb_rsi_combo,2025-04-12 12:40:00+00:00,2025-04-12 12:50:00+00:00,SELL,2,83783.37,83643.25548738897,140.11451261102735,1.0,tp
BTC,bb_rsi_combo,2025-04-12 13:10:00+00:00,2025-04-12 13:15:00+00:00,SELL,1,83946.58,83820.63436366824,125.94563633176541,1.0,tp
BTC,bb_rsi_combo,2025-04-12 14:00:00+00:00,2025-04-12 14:05:00+00:00,SELL,1,84348.89,84608.92957109015,260.0395710901567,-1.0,sl
BTC,bb_rsi_combo,2025-04-12 14:10:00+00:00,2025-04-12 14:20:00+00:00,SELL,2,84445.67,84716.57634450772,270.90634450771717,-1.0,sl
BTC,bb_rsi_combo,2025-04-12 14:25:00+00:00,2025-04-12 14:30:00+00:00,SELL,1,84850.17,85144.20028115065,294.0302811506536,-1.0,sl
BTC,bb_rsi_combo,2025-04-12 18:55:00+00:00,2025-04-12 19:00:00+00:00,SELL,1,85124.75,85020.79425541344,103.95574458656647,1.0,tp
BTC,bb_rsi_combo,2025-04-12 20:45:00+00:00,2025-04-12 20:55:00+00:00,SELL,2,85586.68,85395.93730727315,190.7426927268375,1.0,tp
BTC,bb_rsi_combo,2025-04-13 02:30:00+00:00,2025-04-13 02:40:00+00:00,BUY,2,84825.89,85044.73373822506,218.84373822505984,1.0,tp
BTC,bb_rsi_combo,2025-04-13 04:20:00+00:00,2025-04-13 04:30:00+00:00,BUY,2,84962.88,84790.84288598388,172.03711401613145,-1.0,sl
BTC,bb_rsi_combo,2025-04-13 04:40:00+00:00,2025-04-13 04:50:00+00:00,BUY,2,84744.89,84565.20674719181,179.6832528081913,-1.0,sl
BTC,bb_rsi_combo,2025-04-13 08:10:00+00:00,2025-04-13 08:15:00+00:00,BUY,1,84273.35,84359.12921483316,85.77921483315174,1.0,tp
BTC,bb_rsi_combo,2025-04-13 09:45:00+00:00,2025-04-13 10:10:00+00:00,SELL,5,84844.39,84730.53708908807,113.85291091192964,1.0,tp
BTC,bb_rsi_combo,2025-04-13 11:20:00+00:00,2025-04-13 11:50:00+00:00,BUY,6,84402.18,84264.82037868488,137.35962131511332,-1.0,sl
BTC,bb_rsi_combo,2025-04-13 13:30:00+00:00,2025-04-13 13:40:00+00:00,BUY,2,84107.58,83953.89306043873,153.6869395612707,-1.0,sl
BTC,bb_rsi_combo,2025-04-13 14:00:00+00:00,2025-04-13 14:30:00+00:00,BUY,6,83775.39,83978.96392245086,203.57392245085674,1.0,tp
BTC,bb_rsi_combo,2025-04-13 16:25:00+00:00,2025-04-13 16:45:00+00:00,SELL,4,84247.56,84074.05433338655,173.50566661344965,1.0,tp
BTC,bb_rsi_combo,2025-04-13 17:25:00+00:00,2025-04-13 17:45:00+00:00,SELL,4,84673.37,84854.4142620317,181.04426203170468,-1.0,sl
