asset,strategy,entry_time,exit_time,direction,bars_held,entry,exit,atr_entry,pnl_r,exit_reason
XAU,macd_cross,2025-12-09 21:13:00+00:00,2025-12-09 21:15:00+00:00,SELL,2,4210.19,4211.335646647523,1.1456466475241245,-1.0,sl
XAU,macd_cross,2025-12-09 21:34:00+00:00,2025-12-09 21:35:00+00:00,BUY,1,4210.13,4209.200150529457,0.9298494705433646,-1.0,sl
XAU,macd_cross,2025-12-09 21:45:00+00:00,2025-12-09 21:50:00+00:00,SELL,5,4207.62,4208.4979815537035,0.8779815537036033,-1.0,sl
XAU,macd_cross,2025-12-09 21:51:00+00:00,2025-12-09 21:52:00+00:00,BUY,1,4210.76,4211.812667405454,1.052667405453885,1.0,tp
XAU,macd_cross,2025-12-09 22:05:00+00:00,2025-12-09 22:10:00+00:00,SELL,5,4212.85,4214.114910493297,1.2649104932966848,-1.0,sl
XAU,macd_cross,2025-12-09 22:11:00+00:00,2025-12-09 22:12:00+00:00,BUY,1,4215.67,4214.462494445806,1.2075055541937374,-1.0,sl
XAU,macd_cross,2025-12-09 22:15:00+00:00,2025-12-09 22:17:00+00:00,SELL,2,4214.3,4213.108266150453,1.1917338495472278,1.0,tp
XAU,macd_cross,2025-12-09 22:36:00+00:00,2025-12-09 22:37:00+00:00,BUY,1,4211.11,4210.242233844831,0.8677661551685689,-1.0,sl
XAU,macd_cross,2025-12-09 22:57:00+00:00,2025-12-09 22:58:00+00:00,SELL,1,4211.81,4212.650006857573,0.8400068575725941,-1.0,sl
XAU,macd_cross,2025-12-09 22:59:00+00:00,2025-12-09 23:03:00+00:00,SELL,4,4212.15,4211.266350404756,0.883649595243442,1.0,tp
XAU,macd_cross,2025-12-09 23:07:00+00:00,2025-12-09 23:09:00+00:00,BUY,2,4212.82,4211.931934590178,0.888065409822111,-1.0,sl
XAU,macd_cross,2025-12-09 23:30:00+00:00,2025-12-09 23:31:00+00:00,BUY,1,4210.31,4209.766723105164,0.5432768948364306,-1.0,sl
XAU,macd_cross,2025-12-09 23:40:00+00:00,2025-12-09 23:44:00+00:00,BUY,4,4209.5,4209.002296306229,0.4977036937707737,-1.0,sl
XAU,macd_cross,2025-12-09 23:55:00+00:00,2025-12-09 23:58:00+00:00,SELL,3,4207.71,4208.415189137081,0.7051891370810599,-1.0,sl
XAU,macd_cross,2025-12-10 01:00:00+00:00,2025-12-10 01:03:00+00:00,BUY,3,4209.8,4210.660142754453,0.8601427544526985,1.0,tp
XAU,macd_cross,2025-12-10 01:13:00+00:00,2025-12-10 01:16:00+00:00,SELL,3,4208.57,4209.590118611724,1.0201186117250678,-1.0,sl
XAU,macd_cross,2025-12-10 01:17:00+00:00,2025-12-10 01:19:00+00:00,BUY,2,4210.16,4209.117610120109,1.04238987989092,-1.0,sl
XAU,macd_cross,2025-12-10 01:20:00+00:00,2025-12-10 01:26:00+00:00,SELL,6,4208.62,4209.701899426998,1.0818994269986784,-1.0,sl
XAU,macd_cross,2025-12-10 01:38:00+00:00,2025-12-10 01:42:00+00:00,SELL,4,4209.77,4210.5083806245875,0.7383806245869072,-1.0,sl
XAU,macd_cross,2025-12-10 01:43:00+00:00,2025-12-10 01:44:00+00:00,SELL,1,4210.28,4211.006908730528,0.7269087305280711,-1.0,sl
XAU,macd_cross,2025-12-10 01:53:00+00:00,2025-12-10 01:54:00+00:00,SELL,1,4211.18,4210.242322245954,0.9376777540463422,1.0,tp
XAU,macd_cross,2025-12-10 02:01:00+00:00,2025-12-10 02:02:00+00:00,BUY,1,4212.65,4211.796806077268,0.8531939227309764,-1.0,sl
XAU,macd_cross,2025-12-10 02:03:00+00:00,2025-12-10 02:06:00+00:00,SELL,3,4210.5,4209.460934342482,1.0390656575179675,1.0,tp
XAU,macd_cross,2025-12-10 02:25:00+00:00,2025-12-10 02:27:00+00:00,BUY,2,4208.6,4209.551614429938,0.9516144299376226,1.0,tp
XAU,macd_cross,2025-12-10 02:37:00+00:00,2025-12-10 02:43:00+00:00,SELL,6,4207.93,4207.138307647959,0.7916923520412928,1.0,tp
XAU,macd_cross,2025-12-10 02:46:00+00:00,2025-12-10 02:49:00+00:00,BUY,3,4208.07,4208.643793853068,0.5737938530683359,1.0,tp
XAU,macd_cross,2025-12-10 03:03:00+00:00,2025-12-10 03:04:00+00:00,SELL,1,4207.34,4208.690556636463,1.3505566364631538,-1.0,sl
XAU,macd_cross,2025-12-10 03:24:00+00:00,2025-12-10 03:25:00+00:00,SELL,1,4215.85,4214.353205033512,1.4967949664888662,1.0,tp
XAU,macd_cross,2025-12-10 03:58:00+00:00,2025-12-10 04:03:00+00:00,BUY,5,4205.79,4206.934413413789,1.1444134137891622,1.0,tp
XAU,macd_cross,2025-12-10 04:20:00+00:00,2025-12-10 04:22:00+00:00,SELL,2,4206.69,4205.909077512237,0.780922487762578,1.0,tp
XAU,macd_cross,2025-12-10 04:36:00+00:00,2025-12-10 04:41:00+00:00,BUY,5,4207.47,4208.31570780887,0.845707808869236,1.0,tp
XAU,macd_cross,2025-12-10 04:46:00+00:00,2025-12-10 04:50:00+00:00,SELL,4,4206.73,4205.781328377578,0.9486716224219021,1.0,tp
XAU,macd_cross,2025-12-10 04:57:00+00:00,2025-12-10 05:00:00+00:00,BUY,3,4207.42,4206.744946539365,0.6750534606352012,-1.0,sl
XAU,macd_cross,2025-12-10 05:06:00+00:00,2025-12-10 05:08:00+00:00,SELL,2,4206.35,4205.728700589408,0.6212994105922645,1.0,tp
XAU,macd_cross,2025-12-10 05:22:00+00:00,2025-12-10 05:25:00+00:00,BUY,3,4204.3,4203.418664832896,0.8813351671043685,-1.0,sl
XAU,macd_cross,2025-12-10 05:53:00+00:00,2025-12-10 05:57:00+00:00,SELL,4,4213.02,4211.950115219752,1.069884780248261,1.0,tp
XAU,macd_cross,2025-12-10 06:28:00+00:00,2025-12-10 06:33:00+00:00,BUY,5,4206.83,4205.427422606337,1.4025773936625603,-1.0,sl
XAU,macd_cross,2025-12-10 06:34:00+00:00,2025-12-10 06:37:00+00:00,SELL,3,4203.5,4204.770461653064,1.2704616530636372,-1.0,sl
XAU,macd_cross,2025-12-10 06:39:00+00:00,2025-12-10 06:41:00+00:00,BUY,2,4204.88,4205.861749989862,0.9817499898614361,1.0,tp
XAU,macd_cross,2025-12-10 07:11:00+00:00,2025-12-10 07:17:00+00:00,SELL,6,4205.73,4206.980485241053,1.2504852410539877,-1.0,sl
XAU,macd_cross,2025-12-10 07:18:00+00:00,2025-12-10 07:22:00+00:00,BUY,4,4208.46,4207.353564930303,1.1064350696970593,-1.0,sl
XAU,macd_cross,2025-12-10 07:24:00+00:00,2025-12-10 07:30:00+00:00,SELL,6,4206.65,4207.641586778805,0.9915867788052821,-1.0,sl
XAU,macd_cross,2025-12-10 07:39:00+00:00,2025-12-10 07:41:00+00:00,SELL,2,4207.54,4208.365488051423,0.8254880514233404,-1.0,sl
XAU,macd_cross,2025-12-10 07:42:00+00:00,2025-12-10 07:47:00+00:00,SELL,5,4206.82,4205.9829400743765,0.8370599256228455,1.0,tp
XAU,macd_cross,2025-12-10 08:02:00+00:00,2025-12-10 08:03:00+00:00,BUY,1,4204.62,4205.856307932789,1.2363079327885547,1.0,tp
XAU,macd_cross,2025-12-10 08:09:00+00:00,2025-12-10 08:10:00+00:00,SELL,1,4202.68,4201.5273254965505,1.1526745034494417,1.0,tp
XAU,macd_cross,2025-12-10 08:17:00+00:00,2025-12-10 08:19:00+00:00,BUY,2,4203.59,4204.908311584583,1.3183115845830728,1.0,tp
XAU,macd_cross,2025-12-10 08:30:00+00:00,2025-12-10 08:33:00+00:00,SELL,3,4203.68,4202.658789944856,1.0212100551447052,1.0,tp
XAU,macd_cross,2025-12-10 08:49:00+00:00,2025-12-10 08:51:00+00:00,BUY,2,4201.21,4199.9624028574835,1.247597142516254,-1.0,sl
